Episode,Reward,Epsilon,Duration_s,VisitedPairs,TD_Error
634,30.434,0.079,8.16,189655,0.101572
635,24.897,0.078,8.51,189954,0.083721
636,38.422,0.078,7.81,190253,0.128139
637,38.632,0.078,7.76,190552,0.128964
638,39.196,0.078,7.6,190851,0.131056
639,39.882,0.077,7.77,191150,0.134554
640,32.164,0.077,8.37,191449,0.107968
641,43.501,0.077,7.35,191748,0.146225
642,43.532,0.076,7.32,192047,0.145162
643,27.157,0.076,8.49,192346,0.09196
644,44.958,0.076,7.54,192645,0.150256
645,29.341,0.075,8.48,192944,0.099208
646,26.478,0.075,8.58,193243,0.088504
647,45.192,0.075,7.5,193542,0.150694
648,46.569,0.074,7.36,193840,0.155605
649,45.285,0.074,7.55,194139,0.151147
650,26.181,0.074,8.44,194438,0.087367
651,44.117,0.074,7.37,194737,0.147442
652,44.732,0.073,7.51,195036,0.149162
653,38.024,0.073,7.74,195335,0.130862
654,42.48,0.073,7.68,195634,0.142332
655,45.984,0.072,7.74,195933,0.153667
656,31.586,0.072,8.36,196232,0.105708
657,30.303,0.072,8.51,196531,0.101596
658,37.135,0.072,8.04,196830,0.12486
659,27.782,0.071,8.9,197129,0.093076
660,45.165,0.071,7.49,197428,0.150602
661,37.57,0.071,8.15,197727,0.125299
662,42.776,0.07,7.91,198026,0.143319
663,33.416,0.07,8.24,198325,0.111532
664,40.635,0.07,7.83,198624,0.136182
665,42.545,0.07,7.95,198923,0.141884
666,30.125,0.069,8.71,199222,0.100598
667,25.987,0.069,8.61,199521,0.086743
668,29.123,0.069,8.55,199820,0.097253
669,45.251,0.068,7.59,200119,0.151225
670,40.36,0.068,7.9,200418,0.134935
671,32.408,0.068,8.39,200717,0.108114
672,45.791,0.068,7.7,201016,0.15269
673,31.101,0.067,8.89,201314,0.104059
674,31.634,0.067,8.36,201613,0.107043
675,24.354,0.067,9.23,201912,0.081732
676,43.956,0.067,7.88,202211,0.146573
677,43.905,0.066,7.59,202510,0.146402
678,42.245,0.066,8.08,202809,0.141316
679,26.363,0.066,8.48,203108,0.088324
680,42.17,0.066,7.84,203407,0.140636
681,45.34,0.065,7.79,203706,0.151533
682,37.108,0.065,8.73,204005,0.124005
683,45.507,0.065,7.97,204304,0.152081
684,26.956,0.064,8.98,204603,0.093223
685,42.778,0.064,7.89,204902,0.144463
686,26.797,0.064,9.1,205201,0.089986
687,27.385,0.064,9.16,205500,0.092554
688,33.538,0.063,8.79,205799,0.112895
689,24.355,0.063,9.13,206098,0.08133
690,26.957,0.063,9.37,206397,0.090288
691,44.296,0.063,7.72,206696,0.14869
692,46.526,0.062,7.87,206995,0.155484
693,26.804,0.062,8.93,207293,0.089754
694,39.071,0.062,8.23,207592,0.130304
695,35.72,0.062,8.53,207891,0.119479
696,46.493,0.061,7.91,208190,0.155364
697,44.88,0.061,7.82,208489,0.149649
698,44.408,0.061,7.78,208788,0.148408
699,29.479,0.061,9.05,209087,0.098364
700,29.77,0.06,8.95,209386,0.100725
701,45.453,0.06,7.84,209685,0.151907
702,26.119,0.06,9.1,209984,0.087704
703,38.795,0.06,8.53,210283,0.129379
704,26.602,0.06,9.25,210582,0.089457
705,25.337,0.059,9.26,210881,0.089806
706,42.774,0.059,8.21,211180,0.14297
707,45.357,0.059,8.0,211479,0.151579
708,24.609,0.059,9.3,211778,0.082696
709,32.249,0.058,8.85,212077,0.108285
710,27.409,0.058,9.29,212376,0.091815
711,40.075,0.058,8.52,212675,0.134557
712,41.724,0.058,8.13,212974,0.139478
713,23.399,0.057,9.15,213273,0.080232
714,45.037,0.057,7.98,213572,0.150185
715,45.289,0.057,8.05,213871,0.151019
716,24.538,0.057,9.33,214170,0.082565
717,25.394,0.056,9.12,214469,0.08551
718,46.31,0.056,8.1,214768,0.154754
719,36.646,0.056,8.87,215067,0.122564
720,42.977,0.056,8.5,215366,0.143317
721,28.043,0.056,9.64,215665,0.094267
722,31.353,0.055,9.23,215964,0.10491
723,33.684,0.055,8.77,216263,0.113353
724,32.098,0.055,9.05,216562,0.10774
725,46.116,0.055,8.23,216861,0.153771
726,31.735,0.054,8.97,217160,0.105868
727,40.359,0.054,8.53,217459,0.134928
728,38.408,0.054,8.71,217758,0.128431
729,39.969,0.054,8.6,218057,0.13363
730,45.004,0.054,8.51,218356,0.150299
731,28.741,0.053,9.46,218655,0.095901
732,36.38,0.053,8.85,218954,0.121336
733,45.733,0.053,8.27,219253,0.1525
734,25.932,0.053,9.48,219552,0.087198
735,48.29,0.053,8.36,219851,0.161025
736,39.108,0.052,8.73,220150,0.130422
737,31.778,0.052,9.05,220449,0.10635
738,38.175,0.052,8.93,220748,0.127316
739,35.527,0.052,8.93,221047,0.118498
740,25.464,0.052,9.66,221346,0.086146
741,36.426,0.051,8.78,221645,0.12149
742,38.565,0.051,8.65,221944,0.128954
743,45.918,0.051,8.51,222243,0.153785
744,31.133,0.051,9.52,222542,0.104196
745,44.665,0.05,8.5,222841,0.148935
746,45.955,0.05,8.42,223140,0.153572
747,44.478,0.05,8.48,223439,0.148643
748,38.988,0.05,8.84,223738,0.130701
749,39.087,0.05,8.61,224037,0.130697
750,44.758,0.05,8.48,224336,0.149587
751,46.076,0.05,8.54,224635,0.153644
752,38.356,0.05,8.76,224934,0.127921
753,34.469,0.05,9.52,225233,0.115314
754,38.997,0.05,9.18,225532,0.130049
755,43.656,0.05,8.77,225831,0.146101
756,33.678,0.05,9.53,226130,0.112668
757,32.804,0.05,9.46,226429,0.109756
758,39.813,0.05,8.97,226728,0.132773
759,37.821,0.05,6.46,227027,0.126365
760,37.32,0.05,4.59,227326,0.12481
761,47.36,0.05,4.65,227625,0.15826
762,39.404,0.05,4.53,227924,0.131753
763,29.641,0.05,4.54,228223,0.09901
764,25.316,0.05,4.72,228522,0.085011
765,33.162,0.05,4.45,228821,0.110955
766,28.799,0.05,4.41,229120,0.096406
767,45.449,0.05,4.13,229419,0.151551
768,44.606,0.05,4.36,229718,0.148734
769,38.33,0.05,4.36,230017,0.127839
770,31.024,0.05,4.43,230316,0.103509
771,26.06,0.05,4.66,230615,0.087569
772,30.225,0.05,4.52,230914,0.100831
773,39.347,0.05,4.48,231213,0.131222
774,46.312,0.05,4.2,231512,0.154428
775,44.377,0.05,4.23,231811,0.14798
776,40.905,0.05,4.35,232110,0.136411
777,42.101,0.05,4.27,232409,0.140733
778,38.519,0.05,4.46,232708,0.128806
779,42.013,0.05,4.27,233007,0.140436
780,30.035,0.05,4.51,233306,0.100193
781,42.996,0.05,4.34,233605,0.143709
782,35.687,0.05,4.4,233904,0.119569
783,24.169,0.05,4.54,234203,0.081554
784,30.756,0.05,4.59,234502,0.102615
785,25.134,0.05,4.59,234801,0.084157
786,23.344,0.05,4.63,235100,0.078622
787,38.217,0.05,4.42,235399,0.127799
788,40.823,0.05,4.33,235698,0.136477
789,44.685,0.05,4.26,235997,0.148999
790,25.659,0.05,4.64,236296,0.086335
791,38.388,0.05,4.5,236595,0.129265
792,44.945,0.05,4.36,236894,0.149868
793,41.466,0.05,4.38,237193,0.138279
794,25.82,0.05,4.63,237492,0.086508
795,30.951,0.05,4.67,237791,0.103591
796,29.375,0.05,4.61,238090,0.098313
797,28.666,0.05,4.67,238389,0.096549
798,37.245,0.05,4.56,238688,0.124546
799,33.131,0.05,4.71,238987,0.110518
800,42.129,0.05,4.44,239286,0.141434
801,44.136,0.05,4.56,239585,0.147507
802,40.698,0.05,4.43,239884,0.136052
803,44.216,0.05,4.5,240183,0.147438
804,40.777,0.05,4.5,240482,0.136327
805,42.531,0.05,4.47,240781,0.141822
806,34.076,0.05,4.51,241080,0.114659
807,40.145,0.05,4.48,241379,0.134555
808,46.325,0.05,4.38,241678,0.154806
809,44.647,0.05,4.47,241977,0.149512
810,33.414,0.05,4.64,242276,0.111737
811,45.222,0.05,4.49,242575,0.151124
812,45.427,0.05,4.48,242874,0.151475
813,46.885,0.05,4.49,243173,0.157002
814,42.899,0.05,4.57,243472,0.143081
815,26.098,0.05,4.7,243771,0.087652
816,34.075,0.05,6.91,244070,0.113997
817,46.33,0.05,9.51,244369,0.154836
818,39.308,0.05,10.17,244668,0.131419
819,33.232,0.05,10.33,244967,0.111179
820,44.743,0.05,9.46,245266,0.149202
821,39.751,0.05,9.56,245565,0.13256
822,28.338,0.05,10.5,245864,0.094899
823,40.587,0.05,10.04,246163,0.135689
824,44.17,0.05,9.8,246462,0.147295
825,32.738,0.05,10.34,246761,0.109537
826,32.193,0.05,10.92,247060,0.107393
827,35.464,0.05,10.03,247359,0.11828
828,25.75,0.05,10.91,247658,0.089349
829,34.804,0.05,10.26,247957,0.116417
830,33.457,0.05,10.53,248256,0.112268
831,37.638,0.05,10.21,248555,0.125858
832,42.5,0.05,10.0,248854,0.142061
833,27.282,0.05,10.82,249153,0.091045
834,30.48,0.05,11.06,249452,0.101688
835,33.224,0.05,10.21,249751,0.110824
836,37.172,0.05,10.36,250050,0.124318
837,41.029,0.05,10.15,250349,0.13773
838,39.817,0.05,10.29,250648,0.13312
839,28.113,0.05,11.09,250947,0.094596
840,26.44,0.05,10.73,251246,0.088624
841,39.072,0.05,10.28,251545,0.130641
842,45.605,0.05,10.11,251844,0.152069
843,25.517,0.05,11.44,252143,0.085902
844,32.649,0.05,10.72,252442,0.109246
845,35.17,0.05,10.91,252741,0.117644
846,26.943,0.05,11.17,253040,0.089937
847,34.271,0.05,10.65,253339,0.114649
848,45.969,0.05,9.95,253638,0.153622
849,30.115,0.05,10.89,253937,0.100805
850,36.17,0.05,10.27,254236,0.120971
851,26.824,0.05,11.36,254535,0.08989
852,45.05,0.05,10.05,254834,0.15021
853,24.247,0.05,11.31,255133,0.081963
854,33.51,0.05,10.53,255432,0.112119
855,30.446,0.05,10.85,255731,0.101573
856,36.295,0.05,10.62,256030,0.121399
857,26.389,0.05,11.38,256329,0.088537
858,42.469,0.05,10.04,256628,0.143515
859,28.937,0.05,11.02,256927,0.096823
860,36.871,0.05,10.44,257226,0.122972
861,45.773,0.05,9.87,257525,0.152632
862,31.755,0.05,10.64,257824,0.106255
863,38.141,0.05,10.47,258123,0.127538
864,45.723,0.05,9.59,258422,0.152472
865,37.456,0.05,10.9,258721,0.125266
866,24.186,0.05,11.44,259020,0.081234
867,33.885,0.05,11.08,259319,0.113356
868,31.449,0.05,10.9,259618,0.105236
869,44.29,0.05,10.4,259917,0.148014
870,45.29,0.05,10.63,260216,0.151348
871,44.325,0.05,10.26,260515,0.147801
872,39.004,0.05,10.76,260814,0.130088
873,41.433,0.05,10.52,261113,0.138837
874,43.941,0.05,10.2,261412,0.146525
875,35.616,0.05,10.67,261711,0.119138
876,31.923,0.05,11.0,262010,0.106825
877,36.134,0.05,11.03,262309,0.120723
878,36.382,0.05,11.02,262608,0.121668
879,46.103,0.05,9.78,262907,0.155107
880,30.156,0.05,11.06,263206,0.100899
881,30.774,0.05,10.9,263505,0.104104
882,41.841,0.05,10.31,263804,0.139528
883,38.278,0.05,10.88,264103,0.127672
884,34.551,0.05,10.54,264402,0.115246
885,24.59,0.05,11.77,264701,0.082901
886,38.045,0.05,10.43,265000,0.12722
887,46.112,0.05,10.21,265299,0.153969
888,36.916,0.05,10.77,265598,0.123452
889,31.17,0.05,11.55,265897,0.104304
890,44.963,0.05,10.26,266196,0.153658
891,36.358,0.05,10.88,266495,0.121598
892,43.962,0.05,10.56,266794,0.147264
893,42.279,0.05,10.94,267093,0.140994
894,28.999,0.05,11.4,267392,0.097109
895,23.64,0.05,12.0,267691,0.080221
896,39.583,0.05,10.56,267990,0.132014
897,44.496,0.05,10.65,268289,0.148706
898,31.101,0.05,11.23,268588,0.104088
899,45.992,0.05,10.32,268887,0.153696
900,29.944,0.05,11.48,269186,0.099899
901,44.754,0.05,10.5,269485,0.149234
902,26.54,0.05,11.76,269784,0.088893
903,30.736,0.05,11.42,270083,0.102887
904,44.247,0.05,10.77,270381,0.147544
905,34.029,0.05,10.98,270680,0.114765
906,44.644,0.05,10.39,270979,0.148878
907,27.111,0.05,11.75,271278,0.091125
908,44.882,0.05,10.32,271577,0.149999
909,45.157,0.05,10.12,271876,0.150577
910,45.175,0.05,10.29,272175,0.150633
911,39.717,0.05,10.77,272474,0.132788
912,31.321,0.05,11.14,272773,0.10449
913,40.971,0.05,11.05,273072,0.136627
914,45.005,0.05,10.63,273371,0.1507
915,44.227,0.05,10.65,273670,0.148487
916,33.462,0.05,11.15,273969,0.111952
917,46.742,0.05,10.74,274268,0.15587
918,47.13,0.05,10.58,274567,0.15715
919,39.343,0.05,11.18,274866,0.131216
920,23.222,0.05,12.09,275165,0.07881
921,43.535,0.05,11.18,275464,0.145515
922,33.231,0.05,10.72,275763,0.110855
923,34.756,0.05,11.16,276062,0.116146
924,36.347,0.05,11.05,276360,0.122296
925,31.275,0.05,11.62,276659,0.104989
926,45.857,0.05,10.85,276958,0.153246
927,32.346,0.05,11.13,277257,0.108231
928,30.781,0.05,11.72,277556,0.103184
929,41.29,0.05,11.02,277855,0.13769
930,25.25,0.05,12.02,278154,0.08453
931,44.807,0.05,10.93,278453,0.149744
932,39.977,0.05,11.23,278752,0.133644
933,36.311,0.05,11.35,279051,0.12144
934,44.935,0.05,10.53,279350,0.150497
935,34.436,0.05,11.18,279649,0.117029
936,27.252,0.05,11.75,279948,0.090937
937,43.415,0.05,11.02,280247,0.144767
938,36.724,0.05,10.69,280546,0.122485
939,40.278,0.05,11.24,280845,0.134326
940,41.186,0.05,11.09,281144,0.138788
941,44.047,0.05,11.02,281442,0.146881
942,46.639,0.05,11.21,281741,0.155597
943,31.83,0.05,11.8,282040,0.106842
944,36.218,0.05,11.69,282339,0.121473
945,38.336,0.05,11.3,282638,0.128182
946,44.581,0.05,11.19,282937,0.148655
947,30.51,0.05,11.61,283236,0.10228
948,30.786,0.05,12.28,283535,0.103035
949,44.779,0.05,11.15,283834,0.149656
950,35.132,0.05,11.7,284133,0.117505
951,30.316,0.05,12.1,284432,0.101806
952,43.538,0.05,11.45,284731,0.145526
953,23.889,0.05,12.25,285030,0.080019
954,44.277,0.05,10.89,285329,0.147975
955,33.961,0.05,12.13,285628,0.11328
956,46.977,0.05,10.69,285927,0.157409
957,24.674,0.05,12.56,286226,0.082816
958,31.307,0.05,12.47,286525,0.104442
959,43.959,0.05,11.15,286824,0.146916
960,31.257,0.05,12.11,287123,0.104767
961,35.69,0.05,11.8,287422,0.11937
962,38.239,0.05,11.92,287721,0.127867
963,44.453,0.05,11.33,288020,0.148922
964,44.416,0.05,11.05,288319,0.148336
965,33.456,0.05,12.17,288618,0.112031
966,26.663,0.05,12.34,288917,0.088955
967,27.025,0.05,12.55,289216,0.090561
968,24.188,0.05,13.16,289515,0.08208
969,44.127,0.05,11.2,289814,0.147479
970,47.009,0.05,11.48,290113,0.157089
971,30.058,0.05,12.66,290412,0.100949
972,41.59,0.05,11.98,290711,0.138695
973,37.992,0.05,12.22,291010,0.127237
974,23.633,0.05,12.61,291309,0.080931
975,31.619,0.05,12.24,291608,0.105815
976,40.861,0.05,11.4,291907,0.136599
977,26.009,0.05,12.71,292206,0.087449
978,35.135,0.05,11.88,292505,0.119382
979,42.61,0.05,11.6,292804,0.142096
980,35.44,0.05,12.86,293103,0.118204
981,26.365,0.05,12.49,293402,0.088517
982,27.814,0.05,12.67,293701,0.093139
983,37.465,0.05,12.13,294000,0.124942
984,33.741,0.05,12.24,294299,0.112882
985,30.927,0.05,12.13,294598,0.103515
986,43.629,0.05,11.32,294897,0.14583
987,45.885,0.05,11.6,295196,0.154099
988,31.088,0.05,12.24,295495,0.104053
989,41.161,0.05,11.77,295794,0.137603
990,44.358,0.05,10.93,296093,0.147912
991,33.653,0.05,11.86,296392,0.11225
992,39.754,0.05,11.93,296691,0.132585
993,25.321,0.05,13.05,296990,0.08505
994,28.877,0.05,12.47,297289,0.096339
995,28.966,0.05,12.5,297588,0.097053
996,29.955,0.05,12.47,297887,0.100265
997,37.402,0.05,12.38,298186,0.125075
998,44.03,0.05,11.43,298485,0.147152
999,30.067,0.05,12.87,298784,0.100312
1000,28.911,0.05,12.6,299083,0.09679
