Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
293,-57.583381601563424,300,67.38,-0.00272,178862.641875,0.01,-0.0,1.0,-867.80554
294,-58.533574674483745,300,69.61,-0.002211,221947.014844,0.01,-0.0,1.0,-974.72437
295,-73.75132502177958,300,67.82,0.001406,359574.697656,0.01,0.0,1.0,-1331.396
296,-57.52789285630197,300,69.01,0.002751,176414.960195,0.01,0.0,1.0,-876.15894
297,-67.93172017376565,300,69.66,-0.004045,287102.5825,0.01,-0.0,1.0,-1158.0161
298,-54.64169992465445,300,68.05,-0.002998,174676.150625,0.01,0.0,1.0,-845.6863
299,-74.54761248852157,300,69.63,4.7e-05,358011.54375,0.01,0.0,1.0,-1333.5258
300,-68.68649401944857,300,68.33,0.000675,329913.784062,0.01,0.0,1.0,-1260.1118
301,-70.30950383791291,300,68.54,-0.004766,326639.562734,0.01,-0.0,1.0,-1245.0889
302,-55.06819094205459,300,69.3,0.001093,173491.133672,0.01,0.0,1.0,-837.57153
303,-62.34373660850933,300,68.23,-0.00395,261859.207422,0.01,0.0,1.0,-1081.3235
304,-63.47064261496078,300,68.64,-0.001384,246331.491875,0.01,0.0,1.0,-1052.5735
305,-56.462027913164285,300,69.07,-0.002758,192483.633359,0.01,-0.0,1.0,-895.96576
306,-59.53619587483223,300,69.25,-0.000243,224638.731328,0.01,0.0,1.0,-992.6557
307,-73.62506916484188,300,69.22,0.00211,357855.715156,0.01,0.0,1.0,-1327.8995
308,-58.99967595535781,300,69.56,-0.002676,191567.059453,0.01,0.0,1.0,-907.48456
309,-56.655407807680554,300,68.49,0.001427,191672.448945,0.01,0.0,1.0,-901.8805
310,-60.79378929151656,300,70.35,-0.008397,211824.737109,0.01,0.0,1.0,-947.48627
311,-48.76997215747217,300,67.58,0.004143,124678.565312,0.01,-0.0,1.0,-688.908
312,-54.277490817263555,300,69.08,-0.005125,156568.317266,0.01,-0.0,1.0,-785.1067
313,-62.60107985448895,300,67.13,0.002991,231899.952969,0.01,0.0,1.0,-1028.4542
314,-65.50772998045726,300,68.71,0.002609,278408.427187,0.01,0.0,1.0,-1160.2388
315,-73.49808957877141,300,70.0,0.00469,365027.053906,0.01,0.0,1.0,-1354.066
316,-71.35126174330719,300,68.86,-0.000574,326894.427109,0.01,-0.0,1.0,-1254.0159
317,-69.8926199642109,300,69.32,0.004032,315549.934453,0.01,0.0,1.0,-1243.0771
318,-75.14111746839016,300,69.41,-0.00093,357900.273906,0.01,0.0,1.0,-1341.0536
319,-66.46318046431685,300,68.52,-0.003819,299894.953125,0.01,0.0,1.0,-1176.9553
320,-54.56915306915309,300,68.74,-0.00171,169620.592188,0.01,0.0,1.0,-832.77374
321,-76.39599932895379,300,69.04,-0.002261,379497.635469,0.01,-0.0,1.0,-1385.6893
322,-74.08289509312235,300,69.08,0.002015,355676.459531,0.01,0.0,1.0,-1340.2787
323,-50.719902992630274,300,69.18,0.001403,140830.38125,0.01,-0.0,1.0,-735.87213
324,-57.388013291422375,300,69.03,-0.001703,195441.082187,0.01,0.0,1.0,-901.9177
325,-61.178402321584144,300,68.72,-0.001499,232674.400469,0.01,0.0,1.0,-1028.574
326,-58.161447811447836,300,69.38,-0.006497,190393.047578,0.01,0.0,1.0,-893.6463
327,-53.932217277671825,300,69.31,-0.00307,168920.078906,0.01,0.0,1.0,-825.24695
328,-55.29880212380215,300,68.65,-0.003553,184565.71375,0.01,0.0,1.0,-873.98083
329,-69.78474253019706,300,68.89,-0.001118,316858.146328,0.01,0.0,1.0,-1240.0396
330,-74.26621135598407,300,69.89,-0.000265,358628.865781,0.01,-0.0,1.0,-1335.9109
331,-65.44230651503379,300,70.36,-0.003289,260105.501094,0.01,0.0,1.0,-1098.0563
332,-67.95822090367545,300,69.93,-0.00282,317006.637969,0.01,0.0,1.0,-1219.0028
333,-73.32100786418964,300,69.91,-0.001522,352532.873437,0.01,-0.0,1.0,-1309.5184
334,-60.729127816627795,300,69.81,-0.000579,207807.359766,0.01,-0.0,1.0,-956.1228
335,-63.993228614819536,300,69.92,-0.002075,268114.543281,0.01,-0.0,1.0,-1107.3456
336,-60.303345518118284,300,70.16,-0.002694,222807.11375,0.01,-0.0,1.0,-983.955
337,-52.29506987120624,300,69.58,0.000505,134950.786406,0.01,0.0,1.0,-729.72125
338,-61.07076240258057,300,70.89,-0.00536,239509.974922,0.01,0.0,1.0,-1025.206
339,-67.18845800663985,300,72.55,-0.000231,283293.343828,0.01,0.0,1.0,-1147.2963
340,-57.0123666737303,300,69.57,-0.004839,175575.6425,0.01,0.0,1.0,-861.9307
341,-67.57428892656166,300,69.24,-0.001841,314360.400156,0.01,-0.0,1.0,-1217.9064
342,-55.722039744766995,300,68.57,0.002838,169230.849922,0.01,-0.0,1.0,-845.43304
343,-67.6989136705046,300,69.99,-0.002773,316161.696562,0.01,-0.0,1.0,-1222.0288
344,-57.46347301688212,300,66.52,0.000396,204878.147266,0.01,0.0,1.0,-944.3443
345,-64.55860057450967,300,72.62,-0.001537,254998.849219,0.01,-0.0,1.0,-1083.1578
346,-69.32022291681389,300,70.19,-0.003203,298336.483516,0.01,-0.0,1.0,-1187.0139
347,-56.11532751760023,300,72.7,-0.002085,173926.108125,0.01,-0.0,1.0,-846.4108
348,-54.151882755291844,300,68.92,-0.005076,168802.508281,0.01,0.0,1.0,-821.42017
349,-72.17611164088436,300,73.67,-0.004435,360012.721094,0.01,0.0,1.0,-1327.1025
350,-50.032919227237414,300,70.4,-0.003192,142102.902734,0.01,0.0,1.0,-736.45416
351,-72.2286283581738,300,74.42,0.002145,355434.353242,0.01,0.0,1.0,-1318.8859
352,-60.22780397212216,300,69.97,0.003697,200674.87125,0.01,0.0,1.0,-941.47644
353,-61.21295737091194,300,70.96,-0.001145,213713.961133,0.01,0.0,1.0,-970.0332
354,-55.4840703067976,300,70.14,-0.004847,153580.727969,0.01,0.0,1.0,-788.9624
355,-50.061307421534714,300,74.63,0.001019,124674.932773,0.01,-0.0,1.0,-685.5021
356,-64.40352681829955,300,86.57,-0.001383,273216.828281,0.01,0.0,1.0,-1108.9369
357,-67.86996774269505,300,82.88,-0.00246,285991.668828,0.01,0.0,1.0,-1166.6978
358,-66.4663181935909,300,123.71,-0.000489,272875.386797,0.01,0.0,1.0,-1137.2229
359,-71.59006792870427,300,129.04,-0.00347,326006.345625,0.01,0.0,1.0,-1260.7765
360,-61.73371977349249,300,128.05,0.002331,204455.260234,0.01,0.0,1.0,-963.9683
361,-53.626150490923244,300,127.55,0.000809,165135.830234,0.01,0.0,1.0,-815.66614
362,-76.48367032798848,300,128.5,-0.003442,380706.621875,0.01,-0.0,1.0,-1378.4506
363,-56.70960096301006,300,128.21,0.001218,168986.633984,0.01,0.0,1.0,-843.6004
364,-67.12530461962281,300,128.43,0.004765,291001.720313,0.01,0.0,1.0,-1185.0582
365,-55.246422558922525,300,135.44,-0.005401,188541.576641,0.01,0.0,1.0,-882.20447
366,-59.45837895269712,300,128.64,-0.004106,201048.278438,0.01,-0.0,1.0,-930.66956
367,-54.96389065479977,300,130.8,0.004182,168710.516309,0.01,0.0,1.0,-833.5323
368,-48.169797037978874,300,131.31,-0.002058,126377.715625,0.01,-0.0,1.0,-684.2503
369,-53.76414582891856,300,136.39,-0.00679,155646.261172,0.01,0.0,1.0,-790.7705
370,-68.543450825269,300,132.85,0.001663,315434.090781,0.01,-0.0,1.0,-1224.9094
371,-66.45179387111203,300,129.1,-0.001488,268364.366797,0.01,0.0,1.0,-1116.4254
372,-52.54490534717807,300,134.59,-0.002135,146130.471094,0.01,-0.0,1.0,-756.56055
373,-57.13821401662313,300,130.89,-0.004147,188251.250469,0.01,0.0,1.0,-885.0271
374,-49.02274964093149,300,127.99,0.00307,125210.151953,0.01,0.0,1.0,-686.9572
375,-69.22255391914486,300,141.95,0.000303,311519.390313,0.01,-0.0,1.0,-1223.5216
376,-49.585158402203895,300,136.76,-0.001047,125871.852305,0.01,-0.0,1.0,-682.0982
377,-63.47398607284969,300,93.54,-0.001343,251559.396406,0.01,0.0,1.0,-1072.2346
378,-57.961843375479745,300,128.09,0.00302,172464.798066,0.01,0.0,1.0,-858.6744
379,-50.217247062701624,300,128.76,-0.001504,130348.839922,0.01,0.0,1.0,-701.34204
380,-68.76283817192908,300,130.11,-0.001567,326577.122695,0.01,-0.0,1.0,-1241.4918
381,-66.75453927385745,300,128.37,-0.005492,303015.617891,0.01,0.0,1.0,-1184.7137
382,-63.43742936356577,300,129.18,-0.003799,249724.181172,0.01,-0.0,1.0,-1061.9717
383,-69.54749064067246,300,128.92,0.003776,316852.063125,0.01,0.0,1.0,-1233.3198
384,-60.02762826399191,300,125.9,-0.002527,209101.851562,0.01,0.0,1.0,-956.05707
385,-66.99098178757272,300,127.17,-0.005226,269546.864687,0.01,0.0,1.0,-1111.8384
386,-72.48373507805323,300,128.08,-0.004709,365899.117812,0.01,-0.0,1.0,-1325.6752
387,-55.25051152551154,300,133.58,0.003362,150766.515313,0.01,0.0,1.0,-792.42957
388,-70.29934484707212,300,135.39,0.000364,314124.364063,0.01,0.0,1.0,-1234.0027
389,-50.46017871017871,300,129.93,-0.001973,125403.987344,0.01,0.0,1.0,-688.3694
390,-66.72822779072779,300,138.45,0.002328,273751.753672,0.01,0.0,1.0,-1144.054
391,-66.17413146617692,300,130.85,0.003599,263235.200625,0.01,0.0,1.0,-1118.7196
392,-59.576005686232975,300,125.94,0.000457,207337.810234,0.01,0.0,1.0,-954.1394
393,-72.11482894210168,300,131.59,-0.004101,355947.274687,0.01,-0.0,1.0,-1315.1917
394,-59.15749040521769,300,131.19,-0.002016,192294.367734,0.01,0.0,1.0,-901.8547
395,-58.402125568034656,300,128.4,0.002153,175341.185938,0.01,-0.0,1.0,-871.3313
396,-67.3861896941442,300,129.19,-0.003191,281678.602852,0.01,0.0,1.0,-1153.1779
397,-62.665757811212366,300,129.74,-0.000131,253056.743438,0.01,0.0,1.0,-1070.0454
398,-65.7080672694309,300,137.67,-0.001194,287470.995391,0.01,-0.0,1.0,-1155.4147
399,-64.62990746627109,300,133.16,-0.005512,258750.871562,0.01,-0.0,1.0,-1085.6431
400,-53.41616455934639,300,129.86,0.00037,137424.026992,0.01,0.0,1.0,-741.0203
401,-64.25982023027477,300,131.89,0.000993,264946.418125,0.01,0.0,1.0,-1104.5056
402,-62.56813296131476,300,127.78,-0.00123,265005.755664,0.01,0.0,1.0,-1087.5725
403,-67.21342563160742,300,138.68,-0.004158,294765.147031,0.01,-0.0,1.0,-1167.6628
404,-62.153228968001706,300,132.54,-0.002474,231391.730859,0.01,0.0,1.0,-1015.6975
405,-68.09809811400714,300,137.07,-0.000723,294376.654375,0.01,0.0,1.0,-1172.5953
406,-60.18413123072218,300,132.13,-0.000767,231167.802891,0.01,-0.0,1.0,-1011.0021
407,-72.08156683383956,300,120.85,0.002414,356469.533594,0.01,0.0,1.0,-1334.2291
408,-73.79509165077347,300,126.43,-0.001483,367628.485938,0.01,0.0,1.0,-1342.7032
409,-74.46258034894402,300,131.46,0.000526,361574.385,0.01,0.0,1.0,-1341.2812
410,-55.9694485649031,300,130.36,0.00284,180740.566719,0.01,0.0,1.0,-872.9226
411,-58.4878467071649,300,127.59,-0.003256,210769.309531,0.01,0.0,1.0,-953.08124
412,-62.52950601586969,300,130.07,-0.005327,263813.238281,0.01,0.0,1.0,-1076.6481
413,-58.599504367686194,300,142.97,-0.002432,214638.221719,0.01,0.0,1.0,-956.63916
414,-67.65320601116055,300,145.1,-0.001169,295197.3125,0.01,0.0,1.0,-1179.995
415,-68.00012802853713,300,154.19,-0.001884,277520.05,0.01,-0.0,1.0,-1139.7195
416,-64.85929133997317,300,126.33,0.001275,274004.590391,0.01,0.0,1.0,-1132.669
417,-56.2122201031292,300,127.05,0.000591,185556.566641,0.01,-0.0,1.0,-879.1499
418,-68.95387058227968,300,127.73,-0.004189,318303.325625,0.01,0.0,1.0,-1226.6244
419,-71.72865867297688,300,126.7,-0.004018,324001.028359,0.01,-0.0,1.0,-1254.8204
420,-63.57689158484614,300,129.18,0.000587,240929.577656,0.01,0.0,1.0,-1046.067
421,-59.36705222387041,300,86.11,-0.005108,204639.118594,0.01,0.0,1.0,-927.7012
422,-53.177889324480226,300,73.02,-0.001572,144859.294766,0.01,0.0,1.0,-762.99646
423,-55.97641449459632,300,73.14,0.002163,153600.390195,0.01,0.0,1.0,-803.31055
424,-60.33803830849284,300,73.78,-0.001935,215950.530039,0.01,-0.0,1.0,-974.7802
425,-52.01957011843376,300,76.97,0.003982,127080.434873,0.01,0.0,1.0,-709.3286
426,-55.84502189729463,300,76.59,-0.002251,167328.499219,0.01,-0.0,1.0,-819.2291
427,-51.56139012502649,300,75.6,0.000446,146223.481992,0.01,-0.0,1.0,-759.3028
428,-63.583039603494136,300,79.75,-0.001656,270558.369336,0.01,0.0,1.0,-1106.2274
429,-65.4554057474512,300,77.56,2.3e-05,271317.873594,0.01,0.0,1.0,-1118.2726
430,-73.85779061006336,300,78.36,0.001603,364155.688594,0.01,-0.0,1.0,-1354.5171
431,-54.0987541498905,300,74.64,0.003323,137825.239297,0.01,0.0,1.0,-749.188
432,-64.31419380283015,300,81.02,-0.004298,247432.777188,0.01,0.0,1.0,-1056.4857
433,-69.52603864990226,300,78.8,-0.000947,293042.764062,0.01,0.0,1.0,-1182.5471
434,-55.987819041228136,300,78.89,-0.004057,158772.500156,0.01,-0.0,1.0,-802.539
435,-52.352174130583215,300,77.3,-0.004283,151823.949258,0.01,0.0,1.0,-770.3185
436,-59.92840732499824,300,76.44,0.001192,217452.248438,0.01,0.0,1.0,-983.21716
437,-60.245400390854954,300,83.4,0.000694,222363.214141,0.01,-0.0,1.0,-992.5503
438,-61.75367309458218,300,78.96,-0.006573,245167.561406,0.01,0.0,1.0,-1045.2184
439,-66.03899955263593,300,74.71,-0.00135,257010.871641,0.01,-0.0,1.0,-1085.3658
440,-53.728604518377246,300,75.69,-0.000804,167321.226953,0.01,-0.0,1.0,-819.9417
441,-55.89846542346542,300,74.38,0.002442,183148.122773,0.01,-0.0,1.0,-880.68396
442,-49.11905682701137,300,78.75,0.000671,124837.072666,0.01,-0.0,1.0,-680.12573
443,-55.62742165242165,300,78.28,-0.001578,177593.953906,0.01,0.0,1.0,-852.5213
444,-60.243964705328345,300,78.0,0.000102,193362.626641,0.01,-0.0,1.0,-922.47437
445,-72.25034464693557,300,77.11,-0.001146,349476.780625,0.01,-0.0,1.0,-1308.9779
446,-69.63428368769283,300,82.32,0.001488,301487.193672,0.01,0.0,1.0,-1205.7253
447,-61.831786689741236,300,80.71,-0.005431,226238.472422,0.01,0.0,1.0,-997.6125
448,-73.37318846977938,300,77.43,-0.002016,340479.86,0.01,0.0,1.0,-1291.2771
449,-50.885191365873176,300,78.42,0.001473,129248.249727,0.011344,0.0,1.0,-708.5537
450,-101.39184561230014,300,83.32,-0.005603,819624.634062,0.01,-0.0,1.0,-2059.5078
451,-109.97115620070169,300,80.14,0.000791,983959.576562,0.01,-0.0,1.0,-2341.94
452,-123.72898536648545,300,77.47,-7.3e-05,1394578.49125,0.01,0.0,1.0,-2799.651
453,-120.46488751147838,300,74.27,-0.001796,1290899.653125,0.01,0.0,1.0,-2675.1562
454,-113.88540621836074,300,74.12,-0.007148,1149052.563125,0.01,0.0,1.0,-2497.3228
455,-105.56475094770555,300,74.35,-0.004648,925960.390625,0.01,0.0,1.0,-2230.6821
456,-111.65407189611734,300,73.98,-0.00163,1088863.9175,0.01,0.0,1.0,-2443.9238
457,-119.88979450684003,300,79.21,-0.002861,1267926.101562,0.01,0.0,1.0,-2659.5005
458,-116.70098302371025,300,75.57,-0.002461,1181318.65875,0.01,0.0,1.0,-2562.242
459,-111.50681170681169,300,74.11,0.000571,1039941.819375,0.01,0.0,1.0,-2396.0415
460,-119.94141414141409,300,74.85,0.001189,1287685.03625,0.01,0.0,1.0,-2683.9268
461,-117.1148042193497,300,75.64,-0.000434,1225099.713125,0.01,0.0,1.0,-2611.3804
462,-115.49866026229664,300,80.39,-0.000254,1175943.34875,0.01,-0.0,1.0,-2550.1975
463,-123.11578724305994,300,79.26,-0.005054,1361370.59,0.01,0.0,1.0,-2740.283
464,-109.28166248734428,300,75.89,0.000207,970150.180937,0.01,-0.0,1.0,-2317.9468
465,-105.36360604883323,300,72.97,-0.001442,921748.73,0.01,-0.0,1.0,-2235.1655
466,-121.32552565279839,300,76.72,0.002189,1291469.490625,0.01,0.0,1.0,-2705.446
467,-110.603996844906,300,74.0,-0.003321,1073560.857187,0.01,0.0,1.0,-2414.8596
468,-126.56082120741219,300,74.1,-0.006952,1434858.603125,0.01,-0.0,1.0,-2824.2393
469,-115.35823885710252,300,74.83,-0.006736,1212207.936562,0.01,-0.0,1.0,-2559.9243
470,-116.77582821219194,300,79.84,0.000708,1198965.078125,0.01,0.0,1.0,-2585.8396
471,-105.5720403334039,300,76.95,-0.006313,914815.01625,0.01,0.0,1.0,-2214.8625
472,-125.01972080949352,300,78.0,-0.005138,1383377.559375,0.01,0.0,1.0,-2775.9773
473,-112.60518971768971,300,77.96,0.001872,1041821.39375,0.01,0.0,1.0,-2424.1511
474,-117.82431865272773,300,74.5,0.000905,1261333.713125,0.01,0.0,1.0,-2633.6667
475,-117.08055908737725,300,77.07,-0.002873,1185584.332812,0.01,0.0,1.0,-2561.388
476,-105.75775646912014,300,77.89,-0.00351,931507.126875,0.01,0.0,1.0,-2243.1338
477,-103.67672529490711,300,73.54,-0.001809,832269.212812,0.01,-0.0,1.0,-2128.2563
478,-110.92174248310607,300,72.46,-0.000636,1071068.515937,0.01,0.0,1.0,-2424.7524
479,-102.25674754538383,300,75.42,-0.003519,786054.004375,0.01,-0.0,1.0,-2062.342
480,-119.87765092651459,300,75.86,-0.004214,1276003.34625,0.01,0.0,1.0,-2658.9482
481,-121.83660615478796,300,74.79,-0.002146,1298301.8525,0.01,-0.0,1.0,-2696.894
482,-121.2552085540722,300,82.38,-0.00365,1325750.718125,0.01,0.0,1.0,-2697.1804
483,-120.14561524334253,300,79.61,-0.006299,1305397.715313,0.01,0.0,1.0,-2687.8374
484,-122.74635574862852,300,83.25,0.000788,1307284.263125,0.01,0.0,1.0,-2721.1555
485,-106.92975118316033,300,75.51,-0.007131,946069.205625,0.01,0.0,1.0,-2260.1345
486,-115.63477843705115,300,75.88,0.000641,1189699.625,0.01,0.0,1.0,-2574.3171
487,-106.8976024816934,300,74.84,-0.007086,955983.568125,0.01,0.0,1.0,-2259.2534
488,-103.97576346212715,300,77.78,-0.000923,891586.48375,0.01,-0.0,1.0,-2181.338
489,-122.34646847260477,300,74.11,-0.000259,1337295.95125,0.01,-0.0,1.0,-2732.8618
490,-104.83433725365539,300,71.25,-0.004689,878139.7175,0.01,-0.0,1.0,-2184.9424
491,-102.24460661392473,300,73.72,-0.002961,828788.734688,0.01,0.0,1.0,-2102.5044
492,-111.641637823456,300,78.52,0.005268,1018942.090313,0.01,-0.0,1.0,-2389.2893
493,-108.56203821431095,300,76.18,-0.001364,985664.64125,0.01,0.0,1.0,-2323.9524
494,-103.12170127851944,300,45.38,-0.003838,814901.2175,0.01,-0.0,1.0,-2108.127
495,-107.934033516988,300,44.29,0.004076,960201.909062,0.01,0.0,1.0,-2309.5647
496,-115.98182024204752,300,45.13,0.001198,1181314.1725,0.01,0.0,1.0,-2581.0405
497,-102.01747309929122,300,44.37,-0.002698,793603.575937,0.01,0.0,1.0,-2066.1218
498,-124.14644345553434,300,44.91,0.001184,1361937.752188,0.01,-0.0,1.0,-2775.4785
499,-120.43036630877536,300,48.22,0.000229,1261550.235,0.01,-0.0,1.0,-2666.1912
500,-117.1226254385345,300,50.69,0.000287,1198338.8675,0.01,0.0,1.0,-2589.8804
501,-99.77499058180877,300,50.19,-0.005686,733204.67625,0.01,-0.0,1.0,-1970.0873
502,-109.2333995549905,300,50.37,0.002183,1003375.837187,0.01,0.0,1.0,-2368.356
503,-108.55190688940685,300,50.19,-0.003686,981589.32625,0.01,0.0,1.0,-2323.6829
504,-124.72062848767399,300,50.46,-0.00162,1366280.235,0.01,-0.0,1.0,-2781.4758
505,-119.38136787454978,300,50.06,-0.006477,1329591.86375,0.01,-0.0,1.0,-2689.6904
506,-103.77397606602159,300,50.21,-0.003313,835153.874062,0.01,-0.0,1.0,-2126.4163
507,-116.59129582538665,300,50.07,-0.002487,1178019.250625,0.01,-0.0,1.0,-2562.3564
508,-101.02842468978827,300,50.22,0.001665,745425.292813,0.01,0.0,1.0,-2013.1542
509,-117.35973046313954,300,50.25,0.002664,1187560.968438,0.01,0.0,1.0,-2582.5803
510,-110.04127698900423,300,50.16,-0.008253,1050554.241875,0.01,0.0,1.0,-2370.5532
511,-106.92406318429045,300,50.37,0.000486,895796.187187,0.01,-0.0,1.0,-2234.2883
512,-122.71857591062128,300,50.55,-0.00369,1353752.88625,0.01,-0.0,1.0,-2744.1025
513,-112.86602181488544,300,50.09,-0.003059,1129328.9725,0.01,0.0,1.0,-2486.9453
514,-119.06395246167978,300,50.12,0.002516,1274846.969688,0.01,-0.0,1.0,-2674.0764
515,-120.82527430481974,300,50.52,-0.000282,1271687.64375,0.01,-0.0,1.0,-2678.8364
516,-100.34645081349622,300,50.04,-0.000669,724438.659687,0.01,0.0,1.0,-1983.1483
517,-115.51944208989661,300,50.18,-0.004189,1186444.0125,0.01,0.0,1.0,-2549.5928
518,-120.47706493842858,300,50.74,0.005402,1283584.927812,0.01,0.0,1.0,-2689.4084
519,-117.65464434555341,300,50.65,-0.001725,1219610.72625,0.01,0.0,1.0,-2592.5432
520,-108.51252266252258,300,49.56,0.000208,988394.499375,0.01,0.0,1.0,-2330.1143
521,-116.5818276000094,300,50.47,0.000474,1194924.42,0.01,0.0,1.0,-2585.078
522,-117.98258282121921,300,50.28,-0.00175,1230104.443437,0.01,-0.0,1.0,-2615.1306
523,-107.51345624072901,300,50.12,-0.005256,957899.099688,0.01,0.0,1.0,-2284.2227
524,-110.77968201831838,300,50.44,0.001823,1048646.762188,0.01,-0.0,1.0,-2410.6526
525,-100.70881307244937,300,49.85,-0.004097,760069.092656,0.01,0.0,1.0,-2003.7117
526,-107.33338837088839,300,50.23,0.001668,905384.893437,0.01,0.0,1.0,-2242.5383
527,-109.36794224294226,300,50.77,-0.000812,1021794.18375,0.01,-0.0,1.0,-2368.278
528,-117.59107420357421,300,50.1,0.000486,1236619.939062,0.01,0.0,1.0,-2625.0886
529,-119.30343263638716,300,50.93,-0.001092,1274032.808125,0.01,0.0,1.0,-2658.044
530,-112.84846042005131,300,50.31,0.001288,1047024.768437,0.01,-0.0,1.0,-2421.5037
531,-105.4743265993266,300,50.31,0.001158,858593.5975,0.01,0.0,1.0,-2185.172
532,-102.37999222999224,300,50.52,0.001339,828967.28625,0.01,0.0,1.0,-2112.5208
533,-114.6296355159992,300,50.63,-0.002816,1174214.624375,0.01,0.0,1.0,-2532.0745
534,-108.28101704692622,300,50.01,0.001914,955164.599531,0.01,-0.0,1.0,-2300.6904
535,-102.69527824868746,300,50.31,-0.005569,806123.455,0.01,0.0,1.0,-2080.6348
536,-119.30629635516001,300,51.41,-0.000299,1245591.203125,0.01,-0.0,1.0,-2635.4568
537,-124.80878128605401,300,50.67,0.001564,1334023.930313,0.01,-0.0,1.0,-2763.684
538,-121.12496733064914,300,50.3,-0.000785,1319771.293125,0.01,0.0,1.0,-2716.295
539,-100.79352823102826,300,50.06,-0.008245,754187.054375,0.01,0.0,1.0,-1986.9702
540,-112.64028248687343,300,50.47,-0.00121,1088332.027187,0.01,-0.0,1.0,-2458.6885
541,-119.34010913329101,300,49.92,0.002209,1245250.043125,0.01,0.0,1.0,-2651.8462
542,-118.82730068752797,300,50.79,-0.003724,1218737.3125,0.01,0.0,1.0,-2600.7693
543,-120.85811671493487,300,50.37,-0.003955,1284899.355,0.01,0.0,1.0,-2670.8833
544,-111.62171746603568,300,50.1,0.001553,1069532.965625,0.01,0.0,1.0,-2436.5942
545,-116.83197564220293,300,50.84,-0.000974,1239503.312812,0.01,0.0,1.0,-2615.022
546,-101.93732134868499,300,49.87,-0.001126,772051.5525,0.01,0.0,1.0,-2045.3954
547,-101.45868533823072,300,49.93,5.2e-05,806577.395312,0.01,0.0,1.0,-2065.7026
548,-108.38448912198915,300,50.21,-0.00517,952348.770625,0.01,-0.0,1.0,-2287.5713
549,-101.29996056132418,300,49.68,-0.005455,757931.29375,0.01,-0.0,1.0,-2009.3785
550,-112.91892173483087,300,54.25,0.000379,1049509.60625,0.01,-0.0,1.0,-2423.2834
551,-117.7193090579454,300,50.27,-0.003782,1199357.82375,0.01,0.0,1.0,-2586.3062
552,-104.90985113371471,300,49.84,0.00061,886746.104688,0.01,0.0,1.0,-2199.6304
553,-118.48339778907963,300,50.42,0.000951,1199141.6725,0.01,-0.0,1.0,-2600.2366
554,-111.80096742483109,300,50.06,-0.002622,1065909.793125,0.01,0.0,1.0,-2426.6997
555,-115.55303089166732,300,50.36,-0.002297,1168273.706562,0.01,-0.0,1.0,-2546.1357
556,-101.13730869299049,300,49.78,0.00015,741769.180312,0.01,-0.0,1.0,-2005.8594
557,-124.1895605236514,300,50.32,-0.005203,1387813.413125,0.01,0.0,1.0,-2783.5696
558,-119.05153693108237,300,50.5,0.001359,1221189.24125,0.01,0.0,1.0,-2621.9072
559,-119.8249090555908,300,50.01,-0.002604,1318393.793125,0.01,-0.0,1.0,-2686.9158
560,-121.54556844670486,300,50.45,0.001172,1345882.6675,0.01,-0.0,1.0,-2747.9448
561,-104.04268000518003,300,50.13,-0.003541,859643.332187,0.01,0.0,1.0,-2159.9197
562,-106.65336700336702,300,49.77,-8.6e-05,921977.153125,0.01,0.0,1.0,-2255.963
563,-105.05350003531821,300,50.93,0.000286,870935.6725,0.01,0.0,1.0,-2179.9714
564,-111.171323962233,300,50.6,0.001721,1065160.83125,0.01,0.0,1.0,-2428.1226
565,-101.56471092039274,300,49.97,-0.001348,775189.1775,0.01,-0.0,1.0,-2047.355
566,-114.77576640531184,300,50.86,-0.00264,1124328.761562,0.01,0.0,1.0,-2493.822
567,-123.5099253019707,300,50.06,0.000582,1378994.975,0.01,-0.0,1.0,-2779.862
568,-124.60014068423162,300,50.64,-0.002112,1365083.39875,0.01,-0.0,1.0,-2770.659
569,-113.3227137340774,300,50.36,-0.000768,1082133.438438,0.01,0.0,1.0,-2447.9
570,-105.90364484000845,300,49.97,-0.00585,911840.645,0.01,0.0,1.0,-2220.7483
571,-121.88925296084385,300,50.46,-0.003526,1316110.504375,0.01,0.0,1.0,-2714.2864
572,-115.358849862259,300,50.42,-0.001562,1187760.49125,0.01,-0.0,1.0,-2560.0205
573,-104.8151047185138,300,50.14,0.001288,877057.239062,0.01,0.0,1.0,-2183.611
574,-118.20639024275386,300,50.55,0.000843,1261748.44125,0.01,0.0,1.0,-2643.744
575,-101.02779602552332,300,49.76,-5e-06,780429.316875,0.01,-0.0,1.0,-2037.446
576,-121.74901697628971,300,50.68,0.001933,1317188.090313,0.01,0.0,1.0,-2723.8103
577,-124.28841003272827,300,50.52,0.003738,1371291.02625,0.01,-0.0,1.0,-2785.07
578,-104.13817928704299,300,49.99,-0.001444,873739.94125,0.01,0.0,1.0,-2183.0818
579,-104.10700801723523,300,50.13,-0.001955,856238.841875,0.01,0.0,1.0,-2157.0698
580,-117.84949524381337,300,50.4,-0.001996,1259079.2075,0.01,0.0,1.0,-2633.835
581,-102.59092351251448,300,50.79,-0.003654,830046.88125,0.01,-0.0,1.0,-2098.588
582,-114.68341574250664,300,50.92,3.3e-05,1167951.08375,0.01,0.0,1.0,-2533.319
583,-109.53843475548018,300,49.82,-0.002839,998380.22,0.01,0.0,1.0,-2338.6328
