Episode,Reward,Steps,Duration(s),ActorLoss,CriticLoss,Entropy,AdvantageMean,AdvantageStd,ValueMean
294,-58.029357385039226,300,134.81,-0.00428,144063.308984,0.01,0.0,1.0,-793.56635
295,-51.920297968025274,300,133.67,-0.000346,103173.665078,0.01,-0.0,1.0,-650.76154
296,-54.80093122365847,300,134.92,-0.00431,114639.685352,0.01,0.0,1.0,-692.00323
297,-66.96328377010195,300,133.4,-0.000283,216705.531406,0.01,0.0,1.0,-1019.78925
298,-48.81484100915918,300,133.76,1.5e-05,89492.756016,0.01,-0.0,1.0,-593.0437
299,-53.31474771020228,300,134.34,0.001229,111190.401074,0.01,0.0,1.0,-683.23456
300,-55.75779502484047,300,133.67,-0.006965,125048.339609,0.01,0.0,1.0,-723.422
301,-65.7369675778767,300,133.28,-0.0028,189741.636563,0.01,0.0,1.0,-940.61273
302,-60.1116856207765,300,134.23,0.001409,171905.245391,0.01,0.0,1.0,-876.6002
303,-69.09894163075984,300,134.26,-0.001663,236924.890391,0.01,0.0,1.0,-1069.8363
304,-64.64378163923621,300,133.04,-0.004101,191291.230156,0.01,-0.0,1.0,-948.6025
305,-72.56771620635259,300,134.84,-0.004367,264485.342813,0.01,0.0,1.0,-1151.1475
306,-62.360397977443434,300,110.62,0.002125,171491.737813,0.01,-0.0,1.0,-895.02405
307,-66.29173200536836,300,141.32,-0.002924,209510.797266,0.01,-0.0,1.0,-995.56055
308,-57.3444644581008,300,137.7,0.00043,145312.661484,0.01,0.0,1.0,-802.92804
309,-60.155471380471404,300,136.22,-0.004589,152380.405,0.01,0.0,1.0,-817.88403
310,-63.79072690777237,300,134.33,-0.003392,173777.320547,0.01,0.0,1.0,-894.5996
311,-67.66212032916576,300,130.31,0.004482,208917.349062,0.01,-0.0,1.0,-1019.3094
312,-55.11339561112288,300,131.87,-0.003727,130969.469375,0.01,0.0,1.0,-742.3221
313,-71.69719279037463,300,131.72,-0.001069,233882.741797,0.01,0.0,1.0,-1071.2
314,-58.41913864754775,300,135.95,-0.001189,151542.438125,0.01,0.0,1.0,-819.217
315,-55.92405494337312,300,149.26,-0.001741,138156.193516,0.01,-0.0,1.0,-769.75385
316,-73.12393868757505,300,154.65,-0.003352,258472.147109,0.01,-0.0,1.0,-1130.1409
317,-62.488505686232905,300,177.21,-0.007567,182145.845352,0.01,0.0,1.0,-914.8774
318,-61.28876762967669,300,163.75,-0.001524,160904.783594,0.01,-0.0,1.0,-861.2579
319,-52.56505556732829,300,170.88,0.000438,102531.485039,0.01,-0.0,1.0,-648.67346
320,-69.24680546726,300,176.25,0.002746,241923.867734,0.01,0.0,1.0,-1098.7969
321,-64.21506469120109,300,174.83,-0.004215,201865.190625,0.01,0.0,1.0,-972.5929
322,-51.130002531138906,300,174.04,-0.005477,115078.420156,0.01,0.0,1.0,-674.5761
323,-48.813553660144564,300,172.16,-0.002308,93038.790391,0.01,-0.0,1.0,-601.81757
324,-61.71845877186786,300,182.44,-0.000415,178061.526406,0.01,0.0,1.0,-905.72156
325,-69.23372271667724,300,153.56,-0.004026,229499.183672,0.01,0.0,1.0,-1047.2355
326,-52.07943626239083,300,141.25,-0.000587,109466.342344,0.01,0.0,1.0,-670.70074
327,-61.11927285677285,300,139.05,-0.003558,171736.499609,0.01,-0.0,1.0,-882.2484
328,-52.206896764851315,300,136.62,-0.004815,110723.453125,0.01,-0.0,1.0,-672.8393
329,-61.19999499658588,300,136.71,-0.000906,164367.353594,0.01,0.0,1.0,-867.4228
330,-73.3559302229757,300,136.32,-0.004405,251042.502109,0.01,0.0,1.0,-1110.4939
331,-63.30478856160676,300,133.11,0.001426,184576.865742,0.01,0.0,1.0,-933.53564
332,-60.736468708059625,300,124.51,-0.001318,163318.579922,0.01,-0.0,1.0,-865.1723
333,-53.43816515975608,300,139.34,-0.000698,117393.370859,0.01,-0.0,1.0,-702.64496
334,-54.25021249793977,300,137.84,-0.006211,114987.161367,0.01,-0.0,1.0,-687.10187
335,-65.99078135669043,300,137.08,-0.002817,186626.609805,0.01,0.0,1.0,-937.4145
336,-52.86318340750161,300,135.3,0.001434,106560.689687,0.01,-0.0,1.0,-663.70233
337,-59.86322343481432,300,133.13,-0.00207,163469.844688,0.01,-0.0,1.0,-853.31946
338,-76.63349285394739,300,129.67,-0.003762,281302.204375,0.01,-0.0,1.0,-1195.8381
339,-60.32414735937465,300,119.76,0.000957,164281.362578,0.01,0.0,1.0,-864.3824
340,-60.65328547714909,300,49.6,-0.002203,154208.449102,0.01,-0.0,1.0,-837.68427
341,-51.85750688705236,300,51.2,-0.003804,112861.664219,0.01,0.0,1.0,-674.84106
342,-52.10652651220835,300,51.66,-0.001566,100484.259492,0.01,-0.0,1.0,-637.4508
343,-59.49300346118526,300,51.58,-0.008585,165936.959219,0.01,0.0,1.0,-853.1493
344,-68.05941524805161,300,53.02,0.000784,200093.726641,0.01,0.0,1.0,-986.30273
345,-73.7659679546043,300,56.97,-0.003595,258194.882969,0.01,0.0,1.0,-1128.3142
346,-55.91580813967177,300,50.87,-0.00262,119344.539844,0.01,0.0,1.0,-718.44037
347,-70.18685220503403,300,53.54,-0.00198,239532.576328,0.01,-0.0,1.0,-1078.4602
348,-47.60109339313888,300,49.98,0.003678,87503.215586,0.01,-0.0,1.0,-580.927
349,-61.303019413246695,300,50.51,-0.004189,164007.19625,0.01,0.0,1.0,-861.8152
350,-59.54635074521438,300,50.03,0.00151,136094.954492,0.01,0.0,1.0,-786.64703
351,-52.58971768971768,300,50.53,-0.006202,108809.638867,0.01,0.0,1.0,-665.6514
352,-71.30020543429633,300,49.53,-0.002173,255086.579219,0.01,0.0,1.0,-1120.7753
353,-58.682075710484796,300,49.32,-0.001661,141948.504531,0.01,0.0,1.0,-791.97833
354,-70.85562059993879,300,50.32,0.000532,229488.724609,0.01,0.0,1.0,-1068.5188
355,-52.64746238609876,300,49.97,-0.006791,114906.428125,0.01,0.0,1.0,-684.5226
356,-74.03527907277905,300,54.8,-0.001787,259259.643437,0.01,0.0,1.0,-1134.9463
357,-63.371023757387405,300,54.39,0.001567,178216.033438,0.01,0.0,1.0,-918.42145
358,-66.52940329872146,300,72.99,-0.006073,199915.809609,0.01,0.0,1.0,-967.0317
359,-62.79167873372419,300,73.77,0.000906,168972.780156,0.01,0.0,1.0,-888.0606
360,-63.72122889736528,300,74.55,-0.001517,184765.517617,0.01,0.0,1.0,-926.83374
361,-59.73731987709261,300,73.82,0.004307,150802.808711,0.01,0.0,1.0,-833.4371
362,-55.26435567799202,300,74.67,-0.001732,121668.071328,0.01,0.0,1.0,-719.8683
363,-65.11634409361682,300,74.8,-0.002123,204997.063516,0.01,0.0,1.0,-984.84515
364,-76.11060664924301,300,74.94,0.003589,273641.710156,0.01,-0.0,1.0,-1183.5859
365,-61.47507240234514,300,73.48,-0.004172,167505.51457,0.01,-0.0,1.0,-865.4295
366,-52.995249994113635,300,74.08,-0.000666,102898.450664,0.01,0.0,1.0,-650.32086
367,-56.00855760401215,300,74.27,0.001016,136736.008125,0.01,0.0,1.0,-771.6333
368,-67.60081349626803,300,74.98,0.002298,200617.742031,0.01,0.0,1.0,-984.0768
369,-55.9862356078265,300,76.44,-0.003297,123661.753437,0.01,0.0,1.0,-728.5935
370,-53.283283299192384,300,75.21,-0.001335,106640.813906,0.01,-0.0,1.0,-665.75946
371,-56.622815862588595,300,72.57,-7e-05,141503.595781,0.01,0.0,1.0,-786.1142
372,-52.92857008311554,300,73.84,-0.007395,113019.935117,0.01,0.0,1.0,-673.6397
373,-47.312746344564516,300,77.59,-0.004544,87811.296094,0.01,0.0,1.0,-574.3404
374,-55.88369240187425,300,75.45,-0.00828,127240.325781,0.01,0.0,1.0,-726.0548
375,-67.3841356454993,300,75.61,-0.000424,214199.875469,0.01,-0.0,1.0,-1012.3691
376,-70.32645040145039,300,78.63,0.001644,224889.841875,0.01,0.0,1.0,-1056.2788
377,-54.77487844646937,300,76.61,-0.00164,107125.148008,0.01,0.0,1.0,-674.8759
378,-62.498022768477306,300,78.25,-0.000576,164135.0125,0.01,0.0,1.0,-872.9492
379,-66.58178462951189,300,67.54,-0.005265,199296.324453,0.01,0.0,1.0,-968.28406
380,-54.39891278754914,300,150.75,-0.002777,116111.867695,0.01,0.0,1.0,-700.172
381,-61.45102982034802,300,149.31,-0.001807,160767.485684,0.01,-0.0,1.0,-856.5977
382,-69.47480251230247,300,138.69,-0.006298,224167.033516,0.01,0.0,1.0,-1036.2216
383,-57.3058286831014,300,89.83,-0.003796,130315.131406,0.01,0.0,1.0,-750.96796
384,-69.19623125191305,300,53.08,-0.003908,237622.058047,0.01,-0.0,1.0,-1071.7767
385,-52.82475865884958,300,50.53,-0.001907,100662.064023,0.01,-0.0,1.0,-645.99756
386,-57.067890737208906,300,50.88,-0.001479,149288.608203,0.01,0.0,1.0,-813.57355
387,-60.39025099479644,300,51.42,-0.007241,172495.262031,0.01,0.0,1.0,-874.85565
388,-59.04422046808414,300,59.57,0.000713,149635.538984,0.01,-0.0,1.0,-816.7324
389,-57.60307386216476,300,53.53,-0.00054,144484.732813,0.01,0.0,1.0,-800.9764
390,-52.66852734807282,300,51.44,0.003724,112970.789609,0.01,-0.0,1.0,-693.4582
391,-70.72242589060771,300,53.13,-0.001368,235923.948125,0.01,-0.0,1.0,-1074.1091
392,-62.49725989498716,300,52.31,-0.00458,172599.504141,0.01,0.0,1.0,-889.52905
393,-48.187772538908895,300,52.4,-0.001757,90597.191953,0.01,0.0,1.0,-597.4777
394,-47.50183007228462,300,50.82,0.002472,87370.903848,0.01,-0.0,1.0,-579.978
395,-49.04628187469098,300,60.84,-0.004487,97004.681338,0.01,0.0,1.0,-608.26117
396,-66.62787814037816,300,70.21,0.001079,204339.803359,0.01,-0.0,1.0,-994.9039
397,-71.3397435897436,300,60.06,-0.000487,241389.513125,0.01,0.0,1.0,-1096.6218
398,-64.2458969061242,300,59.82,0.001018,186847.583516,0.01,0.0,1.0,-939.24445
399,-69.05863383249752,300,46.32,-0.004206,220659.430938,0.01,0.0,1.0,-1034.7274
400,-62.00608650608655,300,45.1,-0.002052,164968.323672,0.01,0.0,1.0,-869.58636
401,-71.16853588330864,300,45.71,-0.000101,233171.832031,0.01,0.0,1.0,-1075.8398
402,-50.26586553177463,300,44.95,-0.000982,97589.339492,0.01,0.0,1.0,-620.34186
403,-62.40736826305007,300,46.19,-0.00219,171548.316484,0.01,-0.0,1.0,-887.476
404,-53.85692766829127,300,52.62,-0.003676,125782.569648,0.01,0.0,1.0,-720.7304
405,-62.91175419698145,300,50.66,-0.001815,180949.873125,0.01,-0.0,1.0,-915.9381
406,-63.51680293612109,300,51.42,0.002022,167762.843984,0.01,0.0,1.0,-888.05426
407,-59.43901721174449,300,51.09,0.003494,144949.514609,0.01,0.0,1.0,-809.4197
408,-56.42653899131174,300,50.98,0.001591,120923.107188,0.01,0.0,1.0,-722.60376
409,-68.59399678604224,300,51.19,0.002132,212097.855,0.01,-0.0,1.0,-1015.7457
410,-65.94004585481859,300,50.96,-0.005391,216883.943125,0.01,0.0,1.0,-1012.2194
411,-70.0400505639142,300,50.76,-0.001282,214927.352695,0.01,-0.0,1.0,-1032.773
412,-61.26406901179631,300,50.98,-0.0021,159570.32875,0.01,-0.0,1.0,-852.4325
413,-73.9098455416637,300,50.74,-0.002669,268361.373125,0.01,-0.0,1.0,-1165.6852
414,-49.7906745190836,300,50.9,-0.002608,99511.560117,0.01,0.0,1.0,-625.0682
415,-58.658407207270855,300,50.87,-0.002923,161971.588672,0.01,0.0,1.0,-850.6452
416,-68.41852617079888,300,51.07,-0.00105,210872.024531,0.01,-0.0,1.0,-1020.27325
417,-53.15682465682468,300,50.9,0.000624,100188.340625,0.01,0.0,1.0,-644.66583
418,-73.9066339384521,300,51.12,-0.003224,259579.925781,0.01,0.0,1.0,-1140.1277
419,-58.727277142049864,300,51.43,0.002642,133550.415586,0.01,-0.0,1.0,-776.03064
420,-47.505670928398196,300,50.98,-0.005188,89404.487734,0.01,-0.0,1.0,-578.5865
421,-62.12698959289868,300,50.99,-0.001955,168001.864609,0.01,0.0,1.0,-880.65643
422,-74.38879029219939,300,51.28,0.001706,270578.765273,0.01,0.0,1.0,-1167.505
423,-62.67408290362835,300,50.98,-0.003452,166912.470859,0.01,0.0,1.0,-877.1599
424,-53.05373784464693,300,50.65,-0.007614,116738.701211,0.01,-0.0,1.0,-685.0684
425,-62.57250682818864,300,51.32,-0.005467,186449.058594,0.01,0.0,1.0,-925.24915
426,-62.03566109816107,300,51.28,-0.004767,183229.283594,0.01,0.0,1.0,-912.73315
427,-60.45937139459867,300,51.06,-0.000549,151148.862734,0.01,-0.0,1.0,-833.39886
428,-55.20725789362152,300,51.12,-0.000196,118960.102578,0.01,-0.0,1.0,-718.4216
429,-54.21631495608769,300,50.85,0.000609,110849.105137,0.01,0.0,1.0,-678.99335
430,-65.82159120340938,300,51.21,-0.000556,197702.188125,0.01,-0.0,1.0,-975.52655
431,-66.08843357820629,300,51.0,-0.003782,196792.327109,0.01,-0.0,1.0,-965.1699
432,-51.93707117798026,300,51.02,0.001062,102472.201836,0.01,-0.0,1.0,-649.8355
433,-65.07505827505827,300,51.05,-0.002327,178343.600273,0.01,-0.0,1.0,-916.1054
434,-70.60098743848745,300,50.73,-0.000272,256579.379375,0.01,0.0,1.0,-1122.2035
435,-59.589197923288836,300,51.23,-0.001915,161796.082656,0.01,0.0,1.0,-855.6724
436,-50.266920369193095,300,51.06,-0.002216,94493.986006,0.01,0.0,1.0,-610.8313
437,-65.36588054201692,300,64.45,-0.001636,209418.062559,0.01,0.0,1.0,-990.6645
438,-52.6442684419957,300,51.23,-0.004678,111155.56293,0.01,0.0,1.0,-675.6265
439,-59.45638259047352,300,50.83,-0.003142,159975.093203,0.01,0.0,1.0,-843.8345
440,-70.86876545171998,300,51.06,-0.003773,247412.305,0.01,-0.0,1.0,-1094.4604
441,-60.381399072308184,300,51.25,-0.002975,155663.575625,0.01,-0.0,1.0,-839.463
442,-71.38104824468462,300,51.11,-0.000785,255666.617656,0.01,0.0,1.0,-1123.269
443,-58.639176143721606,300,51.24,-0.005379,140194.179297,0.01,0.0,1.0,-782.3878
444,-58.95847607779429,300,50.95,-0.000571,143118.213594,0.01,0.0,1.0,-797.66693
445,-54.44805367191729,300,55.04,-0.000371,124916.892461,0.01,0.0,1.0,-735.1938
446,-68.22608574085847,300,51.68,0.000294,218588.180625,0.01,0.0,1.0,-1032.3547
447,-54.83647017965199,300,50.8,-0.00042,116083.447656,0.01,-0.0,1.0,-701.6068
448,-53.924475818794,300,51.0,-0.001386,105356.61293,0.01,-0.0,1.0,-663.5117
449,-62.83685308798947,300,50.6,-0.000901,179593.636641,0.01,-0.0,1.0,-914.6727
450,-60.63808687104144,300,50.98,-0.000188,157661.237969,0.01,0.0,1.0,-846.0244
451,-56.08141584846132,300,51.17,-0.001899,143271.688906,0.01,-0.0,1.0,-781.62573
452,-70.02035830331285,300,50.52,0.003514,235763.430703,0.01,-0.0,1.0,-1091.231
453,-67.25521532339714,300,51.4,-0.00367,203278.089297,0.01,-0.0,1.0,-984.2186
454,-53.879549280685644,300,50.96,-0.003398,112293.716719,0.01,0.0,1.0,-679.4872
455,-54.44729609615974,300,50.95,0.000911,111319.311641,0.01,0.0,1.0,-684.28143
456,-63.763887417296516,300,51.2,-0.002298,178555.440391,0.01,-0.0,1.0,-910.62305
457,-51.482156353747264,300,51.07,-0.001066,99425.52207,0.01,0.0,1.0,-638.8915
458,-68.64583568788116,300,51.19,-0.001202,211310.126328,0.01,0.0,1.0,-1016.3849
459,-67.36963810600177,300,51.22,-0.00097,213754.910859,0.01,0.0,1.0,-1020.3277
460,-50.61208236208236,300,50.62,-0.002643,102194.613945,0.01,0.0,1.0,-645.66693
461,-72.39109627745991,300,51.19,-0.000442,262732.73625,0.01,-0.0,1.0,-1155.2979
462,-61.51569777024324,300,51.05,-0.000321,166150.362187,0.01,0.0,1.0,-874.71875
463,-74.55336994655177,300,50.87,0.001319,273167.004141,0.01,0.0,1.0,-1171.8223
464,-52.49147418238326,300,51.02,-0.002946,104973.383828,0.01,-0.0,1.0,-654.9772
465,-69.44057533375712,300,51.56,-0.006386,243506.887969,0.01,-0.0,1.0,-1078.061
466,-73.55285930399563,300,51.2,0.003342,240806.760625,0.01,0.0,1.0,-1114.7521
467,-71.85854171081445,300,51.19,-0.006376,269224.021641,0.01,-0.0,1.0,-1142.7574
468,-50.103370535188716,300,50.95,5.1e-05,98283.236406,0.01,0.0,1.0,-623.5748
469,-54.7447284617739,300,50.96,0.000909,110027.310156,0.01,0.0,1.0,-682.788
470,-72.56521037884674,300,50.84,-0.005027,246594.635313,0.01,-0.0,1.0,-1100.2533
471,-52.50150102422828,300,51.14,-0.002118,102423.431621,0.01,0.0,1.0,-645.72614
472,-65.64264056650421,300,51.26,-0.001161,184309.104766,0.01,-0.0,1.0,-938.01166
473,-52.75877981446161,300,50.6,0.000586,103834.047969,0.01,-0.0,1.0,-653.624
474,-60.650192189964926,300,51.32,0.000164,172079.5375,0.01,0.0,1.0,-888.8327
475,-65.447551564597,300,51.51,-0.008717,189720.325781,0.01,-0.0,1.0,-933.389
476,-70.26567510772058,300,50.68,-0.005422,237082.922969,0.01,0.0,1.0,-1071.5593
477,-52.63047962138872,300,51.19,0.000222,109923.858906,0.01,0.0,1.0,-666.1946
478,-63.374344552753655,300,51.01,-0.001562,183046.868906,0.01,0.0,1.0,-927.0354
479,-60.886982293800514,300,51.14,-0.00736,181881.437578,0.01,0.0,1.0,-894.44543
480,-62.620320336229426,300,51.15,-0.0045,184892.768203,0.01,0.0,1.0,-918.36554
481,-62.24037107673469,300,50.73,-0.002188,177073.389727,0.01,0.0,1.0,-900.30273
482,-70.69331190694828,300,50.83,-0.002802,226256.424453,0.01,0.0,1.0,-1056.5957
483,-49.206193343693364,300,50.88,-0.001874,93116.491602,0.01,0.0,1.0,-601.2326
484,-54.145174942902244,300,50.73,-0.002963,128484.696406,0.01,0.0,1.0,-736.86633
485,-51.20817911045186,300,50.75,0.000599,94137.514824,0.01,0.0,1.0,-616.4584
486,-53.167609663064226,300,50.39,0.001854,106574.204883,0.01,-0.0,1.0,-662.7037
487,-71.62041481246027,300,51.03,-0.00755,235506.100469,0.01,0.0,1.0,-1069.7804
488,-52.29471698335334,300,51.13,-0.001229,106672.232031,0.01,-0.0,1.0,-657.7379
489,-57.170629076310895,300,50.76,-0.001197,144114.101055,0.01,0.0,1.0,-798.2605
490,-53.903776694685796,300,50.89,-0.001537,114053.64207,0.01,0.0,1.0,-688.6863
491,-73.65110810906266,300,50.9,-0.000325,257563.767656,0.01,0.0,1.0,-1142.0902
492,-54.73725365543545,300,50.89,-0.00042,117108.496055,0.01,0.0,1.0,-699.2596
493,-65.83697876197876,300,51.43,-0.002445,211325.687969,0.01,0.0,1.0,-993.1887
494,-71.68947517129334,300,50.39,-0.004276,238130.118516,0.01,0.0,1.0,-1088.0459
495,-64.11658425749332,300,50.99,-0.003333,176181.048047,0.01,-0.0,1.0,-902.42957
496,-73.55681965341057,300,50.78,-0.007081,275603.068789,0.01,0.0,1.0,-1165.6271
497,-56.442047514774785,300,50.98,-0.001717,122651.288047,0.01,0.0,1.0,-731.03674
498,-59.75480416048597,300,51.12,-0.001996,169153.573281,0.01,0.0,1.0,-876.3771
499,-61.01996597678418,300,50.95,-0.003608,152764.193594,0.01,0.0,1.0,-829.8688
500,-59.16847849120579,300,50.83,-0.004223,161485.734922,0.01,0.0,1.0,-845.90454
501,-71.26472475336114,300,51.66,0.003369,242386.880078,0.01,0.0,1.0,-1103.0217
502,-68.71670963716417,300,50.84,0.001649,239336.330469,0.01,0.0,1.0,-1086.3004
503,-70.3091715523534,300,51.02,0.000812,245182.103594,0.01,-0.0,1.0,-1106.5481
504,-53.75755191777918,300,50.51,-0.002313,109128.323545,0.01,0.0,1.0,-667.2179
505,-66.18467542558454,300,50.87,-0.00141,184252.160703,0.01,-0.0,1.0,-942.3761
506,-64.9889418662146,300,53.67,-0.001526,200760.964844,0.01,-0.0,1.0,-973.21
507,-56.975048856867026,300,50.26,0.001989,138130.215312,0.01,0.0,1.0,-777.0058
508,-74.02156648065743,300,51.26,-0.003693,268446.772852,0.01,0.0,1.0,-1159.5742
509,-59.957255833392196,300,50.93,-0.007407,147263.998125,0.01,0.0,1.0,-812.95996
510,-53.658929622565964,300,51.09,0.003693,107432.238906,0.01,0.0,1.0,-673.65784
511,-68.85662069412069,300,51.23,-0.001869,230327.628672,0.01,0.0,1.0,-1055.7252
512,-57.013925973016875,300,50.73,-0.002345,143674.749961,0.01,-0.0,1.0,-786.5903
513,-56.036361281815786,300,51.17,-0.001954,124336.203125,0.01,0.0,1.0,-729.6472
514,-74.38933537001722,300,50.97,-0.003532,258645.702031,0.01,0.0,1.0,-1134.3198
515,-55.18116155729794,300,54.75,-0.00348,119492.607344,0.01,-0.0,1.0,-709.57086
516,-61.28945309740763,300,51.23,-0.001089,179415.94707,0.01,0.0,1.0,-903.16187
517,-51.8043132372678,300,50.8,0.000796,107386.668359,0.01,0.0,1.0,-664.2566
518,-72.89319270796541,300,50.9,-0.000736,242814.410293,0.01,0.0,1.0,-1099.6406
519,-56.0538243742789,300,51.42,0.003053,127314.9025,0.01,-0.0,1.0,-747.43616
520,-56.347389983753615,300,50.75,-0.002046,137673.082187,0.01,0.0,1.0,-770.6736
521,-67.89680016952742,300,51.18,0.001201,226183.109687,0.01,-0.0,1.0,-1058.3789
522,-64.05340143862871,300,51.06,-0.007887,198058.371953,0.01,0.0,1.0,-959.6456
523,-67.04426579312947,300,51.61,0.001231,216227.041953,0.01,0.0,1.0,-1021.49396
524,-70.6272730215912,300,51.32,0.003634,235413.848125,0.01,-0.0,1.0,-1088.7635
525,-61.13875850580396,300,51.4,0.000691,153532.041172,0.01,0.0,1.0,-840.6162
526,-74.65836717995809,300,51.81,-0.003784,273495.20125,0.01,-0.0,1.0,-1174.3492
527,-72.14326363871817,300,51.47,-0.003029,241961.554375,0.01,0.0,1.0,-1099.4109
528,-61.94318917614368,300,51.42,-0.004289,179787.572344,0.01,0.0,1.0,-910.3528
529,-59.8164629982812,300,51.26,-0.005354,142475.917852,0.01,0.0,1.0,-801.6015
530,-63.441064491064544,300,51.01,-0.002795,168096.845898,0.01,0.0,1.0,-877.76373
531,-66.3064367450731,300,51.23,-0.000277,218744.647031,0.01,-0.0,1.0,-1029.6161
532,-49.47279790916153,300,51.18,-0.002821,94516.758359,0.01,-0.0,1.0,-608.9859
533,-54.369999234771974,300,50.99,-0.002759,133972.821328,0.01,-0.0,1.0,-750.7272
534,-61.69462574462577,300,50.94,-0.003459,163633.196406,0.01,0.0,1.0,-862.0514
535,-59.968489969626305,300,51.57,-0.00512,163188.187266,0.01,0.0,1.0,-847.44836
536,-71.09798980480801,300,51.12,0.003846,223449.109727,0.01,-0.0,1.0,-1057.5796
537,-68.9132004779732,300,51.44,0.000689,219295.902109,0.01,0.0,1.0,-1039.6255
538,-49.66680087589179,300,50.93,0.000546,95076.489062,0.01,0.0,1.0,-613.884
539,-69.3912463798827,300,51.03,-0.001224,246945.338906,0.01,0.0,1.0,-1101.7172
540,-69.61119175437362,300,50.96,0.00064,238311.651797,0.01,-0.0,1.0,-1081.4803
541,-52.207147229874515,300,50.81,0.001513,99092.138652,0.01,-0.0,1.0,-638.75555
542,-69.67485843281297,300,51.16,-0.005589,245272.8225,0.01,0.0,1.0,-1091.7704
543,-75.02521897294625,300,51.08,-0.003836,266876.533125,0.01,0.0,1.0,-1166.1539
544,-54.45857732335005,300,51.5,0.000781,124434.806133,0.01,0.0,1.0,-727.2025
545,-54.10934549457278,300,51.48,-0.002779,125059.179863,0.01,0.0,1.0,-727.362
546,-61.124215052624166,300,51.26,-0.001339,175601.129609,0.01,0.0,1.0,-891.4493
547,-54.22913164276802,300,51.16,-0.001014,119509.124141,0.01,0.0,1.0,-704.3725
548,-51.829126050716965,300,51.34,-0.004203,112102.459336,0.01,0.0,1.0,-672.68085
549,-71.98662557980737,300,51.63,-0.000423,236781.401094,0.01,-0.0,1.0,-1086.9607
550,-66.93511690329872,300,51.25,0.001121,218999.985781,0.01,-0.0,1.0,-1036.2297
551,-69.01606007628736,300,51.04,-0.005924,234129.532031,0.01,-0.0,1.0,-1067.7301
552,-56.53240534717806,300,51.08,-0.006116,129872.658594,0.01,0.0,1.0,-741.8065
553,-57.14596901415085,300,51.54,-0.004212,151390.726562,0.01,-0.0,1.0,-814.9431
554,-70.81240081467352,300,50.72,-0.00072,257420.219375,0.01,0.0,1.0,-1118.4629
555,-51.614729756775226,300,51.13,0.00108,109445.59502,0.01,0.0,1.0,-676.58594
556,-48.82453762567398,300,50.97,-0.00334,98555.730469,0.01,0.0,1.0,-618.60516
557,-49.505631784040865,300,50.99,-0.002576,92150.817773,0.01,0.0,1.0,-607.1352
558,-59.67736838077747,300,51.4,-0.000903,151921.57875,0.01,0.0,1.0,-832.20294
559,-56.90774822820279,300,50.88,-0.004207,128585.886855,0.01,0.0,1.0,-741.10944
560,-67.25059628923267,300,51.32,-0.002427,209691.668437,0.01,-0.0,1.0,-1009.4366
561,-50.29600374373105,300,51.31,-0.001748,99187.700195,0.01,0.0,1.0,-627.61786
562,-59.18003314026043,300,50.83,-0.0011,152899.177656,0.01,0.0,1.0,-828.9378
563,-59.11044801158435,300,51.56,-0.007578,163194.145859,0.01,-0.0,1.0,-844.48773
564,-52.09626951331494,300,50.79,0.000101,109669.276797,0.01,-0.0,1.0,-670.927
565,-49.61959366391184,300,50.94,-0.000206,96007.557461,0.01,0.0,1.0,-619.0471
566,-55.60898760330577,300,51.48,-0.005814,133061.147656,0.01,-0.0,1.0,-754.1102
567,-58.945380377198596,300,51.15,-0.006103,143023.229141,0.01,-0.0,1.0,-789.3996
568,-68.1006154199336,300,50.97,-0.001351,212711.342031,0.01,0.0,1.0,-1012.66565
569,-58.955524357797096,300,51.2,-0.003132,134932.502148,0.01,0.0,1.0,-773.2332
570,-72.3799769254315,300,51.17,-0.002023,263626.315156,0.01,-0.0,1.0,-1146.391
571,-63.634538861811585,300,51.39,-0.001001,169530.116289,0.01,0.0,1.0,-890.8119
572,-58.06082297332294,300,51.41,-0.002753,130317.941641,0.01,0.0,1.0,-752.19867
573,-67.07231875868239,300,51.06,-0.003593,219557.456406,0.01,-0.0,1.0,-1021.80554
574,-54.2282204327659,300,51.35,0.002128,123732.335781,0.01,-0.0,1.0,-730.31714
575,-52.478901191401185,300,51.04,-0.002241,106638.477695,0.01,0.0,1.0,-663.4898
576,-57.899449330131155,300,51.25,-0.002598,134943.635078,0.01,0.0,1.0,-773.3841
577,-51.122971557062485,300,51.11,-0.001448,97926.644775,0.01,0.0,1.0,-622.96545
578,-52.791780862235406,300,51.22,-0.003208,103785.486094,0.01,-0.0,1.0,-645.0714
579,-69.42910633137906,300,51.27,-0.002465,245185.5775,0.01,-0.0,1.0,-1094.5657
580,-54.26043653316383,300,51.02,-0.00542,133129.922344,0.01,0.0,1.0,-739.96497
581,-61.237982976619335,300,51.47,-0.004656,180850.926016,0.01,0.0,1.0,-910.9977
582,-54.632116915071485,300,51.23,-0.000644,126273.875312,0.01,0.0,1.0,-738.6922
583,-64.69381048244684,300,51.14,-0.001695,203976.789219,0.01,0.0,1.0,-983.2481
584,-68.90027695368605,300,51.67,-0.000448,214169.016016,0.01,-0.0,1.0,-1031.2856
585,-67.3554157542794,300,55.1,-0.000232,218101.275703,0.01,-0.0,1.0,-1028.8889
586,-62.99139471639469,300,51.07,0.002041,168301.637344,0.01,0.0,1.0,-892.80396
587,-75.24040109721928,300,51.32,-0.001773,271748.793906,0.01,0.0,1.0,-1171.0227
