Episode,TotalReward,AvgReturn,ActorLoss,CriticLoss,Entropy,IllegalActions,Duration_s
322,35.86,7.86,0.4154016971588135,1.0148063898086548,0.5418428778648376,0,1.05
323,40.48,9.12,-0.15729720890522003,1.388273000717163,0.303535133600235,0,1.11
324,43.2,10.04,0.6804214715957642,3.95420241355896,0.4561966061592102,0,1.16
325,39.44,8.9,0.16067801415920258,0.6721486449241638,0.4330095946788788,0,1.0
326,42.65,9.83,0.06002074480056763,1.2217822074890137,0.3922126293182373,0,0.9
327,20.52,3.65,-0.7430309057235718,5.078235626220703,0.8095619678497314,0,1.23
328,39.97,9.13,0.6708571910858154,1.5677236318588257,0.5987865328788757,0,0.92
329,15.69,2.33,-0.8341406583786011,9.918442726135254,0.9045783281326294,0,1.66
330,23.11,4.39,-0.8374053835868835,5.502396106719971,0.6764254570007324,0,1.21
331,43.3,9.95,-0.302934855222702,2.6366071701049805,0.28289058804512024,0,0.94
332,44.88,10.44,-0.5395121574401855,3.5232625007629395,0.26481547951698303,0,0.87
333,43.14,9.85,-0.2583620548248291,4.4843034744262695,0.19799770414829254,0,1.16
334,30.04,6.26,-0.3486284613609314,2.4967141151428223,0.5672655701637268,0,1.27
335,38.7,8.64,-0.3378376364707947,2.148768901824951,0.2512466311454773,0,1.08
336,27.88,5.65,-0.4068082869052887,2.336766004562378,0.4593654274940491,0,1.19
337,26.75,5.37,-0.21121010184288025,1.912245273590088,0.49019908905029297,0,1.21
338,38.04,8.56,0.047685399651527405,0.7745304703712463,0.36378252506256104,0,1.31
339,44.86,10.33,0.009455707855522633,2.159595251083374,0.19552850723266602,0,0.96
340,46.39,10.77,-0.07447515428066254,3.5740890502929688,0.19830380380153656,0,0.87
341,36.38,8.03,0.22177205979824066,1.191817045211792,0.3586494028568268,0,1.05
342,41.19,9.32,0.032370273023843765,1.3367902040481567,0.20340801775455475,0,0.98
343,28.32,5.79,-0.05092829093337059,0.4763324558734894,0.3239266276359558,0,1.68
344,46.39,10.85,0.07248062640428543,3.1479885578155518,0.17235785722732544,0,0.87
345,28.53,5.9,-0.020732758566737175,0.5493553280830383,0.2913305163383484,0,1.23
346,44.77,10.38,0.14180469512939453,3.6970279216766357,0.2248600572347641,0,0.89
347,32.87,7.07,0.08970767259597778,0.3550884425640106,0.3556874990463257,0,1.24
348,44.44,10.28,0.1525084227323532,2.4570844173431396,0.22304843366146088,0,1.07
349,42.76,9.75,-0.15127548575401306,1.1110150814056396,0.16708610951900482,0,1.01
350,45.97,10.71,-0.00345285190269351,2.529930353164673,0.1863774210214615,0,1.11
351,40.25,9.07,-0.15553271770477295,0.9882328510284424,0.17206087708473206,0,1.2
352,27.39,5.59,-0.05677266791462898,1.6154118776321411,0.46485647559165955,0,1.33
353,46.37,10.88,0.03799663111567497,2.6818222999572754,0.16812433302402496,0,1.03
354,45.49,10.5,-0.023928426206111908,1.497072696685791,0.15885642170906067,0,0.9
355,34.05,7.44,-0.023240773007273674,0.658156156539917,0.28431951999664307,0,1.19
356,29.68,6.18,-0.1561213880777359,2.0830652713775635,0.23042930662631989,0,1.24
357,41.5,9.41,-0.050140831619501114,0.5106537938117981,0.21516256034374237,0,1.37
358,24.89,4.93,-0.09932933747768402,1.0743781328201294,0.40103691816329956,0,1.24
359,45.64,10.58,0.04715735465288162,1.8127835988998413,0.1864549070596695,0,0.91
360,27.99,5.72,-0.007433474063873291,0.9607473611831665,0.3120199143886566,0,1.24
361,41.58,9.47,0.0184455756098032,1.0292574167251587,0.21072949469089508,0,1.34
362,32.0,6.84,0.38919326663017273,1.0000590085983276,0.3755151033401489,0,1.31
363,28.58,5.86,0.17913518846035004,1.101148247718811,0.32843443751335144,0,1.29
364,36.31,8.04,0.39914464950561523,1.34157395362854,0.3931156396865845,0,1.01
365,31.01,6.56,0.08902290463447571,0.5225175619125366,0.3224785625934601,0,1.22
366,32.86,7.08,0.13632188737392426,0.48281437158584595,0.3235302269458771,0,1.5
367,38.95,8.84,0.367898553609848,2.763718366622925,0.3428327441215515,0,1.03
368,41.55,9.53,0.1864454597234726,1.5615959167480469,0.2483324110507965,0,0.94
369,24.63,4.81,-0.1848781853914261,1.331565022468567,0.3707842528820038,0,1.27
370,36.7,8.13,-0.04827070236206055,0.26378506422042847,0.28657349944114685,0,1.24
371,41.6,9.54,0.8439865112304688,3.1114418506622314,0.39366793632507324,0,1.06
372,39.57,8.88,-0.025955192744731903,0.566108763217926,0.18732517957687378,0,1.05
373,39.41,8.93,0.043260976672172546,0.8591636419296265,0.2916886508464813,0,1.05
374,42.3,9.74,0.2807408273220062,1.7132301330566406,0.35581663250923157,0,0.91
375,30.15,6.34,-0.17853938043117523,0.6307876110076904,0.360401451587677,0,1.45
376,25.81,5.12,-0.4662112593650818,2.807581901550293,0.34424853324890137,0,1.28
377,39.78,9.0,-0.173669695854187,0.39405250549316406,0.2526654005050659,0,1.04
378,27.02,5.47,-0.25490957498550415,1.3126546144485474,0.41073381900787354,0,4.14
379,25.64,5.03,-0.23640570044517517,2.2257163524627686,0.30685189366340637,0,4.63
380,44.62,10.34,-0.16488870978355408,1.9937760829925537,0.25097158551216125,0,3.29
381,44.77,10.44,0.2480526715517044,3.2009851932525635,0.2711074948310852,0,3.21
382,31.02,6.48,-0.17794133722782135,0.7127354741096497,0.25414639711380005,0,4.08
383,44.7,10.26,-0.16468065977096558,1.7771931886672974,0.13946379721164703,0,3.5
384,27.4,5.59,-0.06843771785497665,0.17540082335472107,0.2739933729171753,0,4.18
385,25.63,5.08,0.04702270030975342,0.4627577066421509,0.35625970363616943,0,4.36
386,37.66,8.42,0.16981707513332367,1.208861231803894,0.2765645980834961,0,3.77
387,32.88,7.04,0.061476148664951324,0.2651163339614868,0.2395130693912506,0,4.08
388,27.65,5.66,0.012009711936116219,0.3019312918186188,0.3211521804332733,0,4.33
389,21.71,3.95,-0.3286730945110321,0.34021785855293274,0.6588155627250671,0,4.36
390,33.07,7.14,-0.017479179427027702,0.44611141085624695,0.2300046980381012,0,4.15
391,24.54,4.8,-0.04923425242304802,0.28850221633911133,0.3912557065486908,0,4.46
392,31.93,6.8,-0.0071519361808896065,0.20045268535614014,0.22986966371536255,0,4.04
393,39.31,8.92,0.7806164026260376,3.577340841293335,0.42133378982543945,0,3.27
394,36.39,8.06,-0.0275185015052557,0.4650082290172577,0.23424041271209717,0,3.91
395,35.78,7.93,0.17939350008964539,0.8547711968421936,0.33100321888923645,0,3.55
396,44.52,10.29,0.03211205080151558,1.5817039012908936,0.13133296370506287,0,3.47
397,35.69,7.81,-0.2378174215555191,1.416952133178711,0.16646990180015564,0,3.89
398,22.37,4.2,-0.16021090745925903,2.070249557495117,0.4300478994846344,0,4.44
399,38.46,8.6,-0.08856046944856644,0.7546724677085876,0.18375548720359802,0,3.88
400,45.43,10.56,-0.02362392470240593,1.8127591609954834,0.15186914801597595,0,3.25
401,45.48,10.6,-0.023855140432715416,1.6222304105758667,0.15634582936763763,0,3.19
402,43.5,10.08,0.0976249948143959,0.9404392242431641,0.22052907943725586,0,3.32
403,30.54,6.39,-0.2557063102722168,2.992521286010742,0.21333880722522736,0,4.22
404,45.86,10.64,-0.08132851123809814,1.3745530843734741,0.12347345799207687,0,3.27
405,30.14,6.36,-0.07601907849311829,1.135016679763794,0.3828533887863159,0,4.06
406,31.77,6.84,-0.1378432810306549,0.5677869915962219,0.2779270112514496,0,4.01
407,43.65,10.04,-0.017084958031773567,0.6678324341773987,0.14621040225028992,0,3.54
408,43.04,9.89,0.08631128817796707,0.4947262704372406,0.18878069519996643,0,3.3
409,25.98,5.19,-0.042832255363464355,1.9018917083740234,0.25262629985809326,0,4.49
410,29.19,6.1,0.03344324231147766,0.7020837068557739,0.34774112701416016,0,4.37
411,32.33,6.96,0.11384586989879608,0.49204131960868835,0.32724466919898987,0,4.1
412,45.82,10.7,-0.002859413856640458,1.363095760345459,0.1524120271205902,0,2.97
413,44.9,10.42,0.2298208326101303,2.280874013900757,0.20515449345111847,0,3.36
414,32.87,7.08,0.1279149055480957,0.8443092107772827,0.29632213711738586,0,3.98
415,46.0,10.76,0.10010845214128494,2.706157922744751,0.18548595905303955,0,3.02
416,29.3,6.15,0.1185295507311821,0.5154074430465698,0.3336730897426605,0,4.35
417,33.8,7.29,-0.11428364366292953,0.8031587600708008,0.1915222704410553,0,3.77
418,37.3,8.3,-0.015404241159558296,0.29026690125465393,0.21743044257164001,0,3.72
419,46.57,10.82,-0.009357721544802189,1.1794540882110596,0.1328185349702835,0,3.17
420,37.18,8.23,0.03472142666578293,0.29724985361099243,0.25434842705726624,0,3.78
421,45.56,10.68,0.3544240891933441,2.653104066848755,0.22348617017269135,0,3.25
422,45.47,10.49,-0.017305750399827957,0.7110615968704224,0.1477430909872055,0,3.2
423,45.18,10.59,0.20008960366249084,1.256427526473999,0.2170661985874176,0,3.18
424,22.69,4.32,-0.212960347533226,1.1366428136825562,0.4665951132774353,0,4.59
425,30.55,6.44,-0.15026019513607025,1.179445743560791,0.23675361275672913,0,4.01
426,45.21,10.44,-0.1252036988735199,1.1770341396331787,0.14514653384685516,0,3.26
427,44.68,10.37,-0.09471917152404785,0.5340602397918701,0.24407832324504852,0,3.29
428,34.89,7.6,-0.12064308673143387,0.5438602566719055,0.22930236160755157,0,3.81
429,44.3,10.19,-0.045721832662820816,0.6683424115180969,0.187186136841774,0,3.42
430,40.38,9.15,-0.08896711468696594,0.5313815474510193,0.17312481999397278,0,3.67
431,24.63,4.86,-0.05843358114361763,0.527647078037262,0.411988765001297,0,4.22
432,36.34,8.08,0.3176683783531189,1.53599214553833,0.3930482864379883,0,3.91
433,42.66,9.83,0.6879495978355408,4.258328437805176,0.2989712655544281,0,3.2
434,35.59,7.88,0.34638091921806335,1.4686716794967651,0.39828813076019287,0,3.75
435,40.6,9.28,0.3925974369049072,3.105562448501587,0.36098548769950867,0,3.44
436,45.29,10.54,0.19319766759872437,2.398085117340088,0.23249615728855133,0,3.22
437,24.99,4.84,-0.32443928718566895,3.3638806343078613,0.23586805164813995,0,4.56
438,45.01,10.53,0.1719389259815216,1.3236385583877563,0.23000097274780273,0,3.26
439,46.23,10.79,-0.10112397372722626,1.0813339948654175,0.16365575790405273,0,3.2
440,34.56,7.51,-0.15753290057182312,1.5132379531860352,0.17778974771499634,0,4.26
441,34.19,7.49,0.26572826504707336,1.2554224729537964,0.399344265460968,0,3.69
442,31.45,6.68,-0.1960756778717041,1.688765287399292,0.23391251266002655,0,4.11
443,45.91,10.66,-0.1429724246263504,0.8082120418548584,0.15228112041950226,0,3.35
444,24.79,4.85,-0.18319863080978394,2.4211597442626953,0.27253133058547974,0,4.42
445,21.48,3.95,-0.18034039437770844,2.302466869354248,0.36246711015701294,0,4.79
446,38.06,8.51,-0.03154481574892998,0.44513434171676636,0.17677198350429535,0,3.8
447,29.36,6.1,0.20758771896362305,0.8856071829795837,0.35803133249282837,0,4.57
448,44.59,10.44,0.14344483613967896,1.4788227081298828,0.21030256152153015,0,3.16
449,40.7,9.25,0.19780845940113068,1.4370496273040771,0.2297523021697998,0,3.46
450,31.39,6.62,0.1914617419242859,0.3929302394390106,0.32388365268707275,0,4.18
451,41.32,9.45,0.13046841323375702,2.806973457336426,0.211007758975029,0,3.32
452,42.98,9.86,0.13192600011825562,1.5082671642303467,0.17763373255729675,0,3.86
453,28.58,5.91,0.13320422172546387,0.5497083067893982,0.4600190222263336,0,3.96
454,38.64,8.74,1.3926013708114624,6.316615104675293,0.48611587285995483,0,3.3
455,32.11,6.95,-0.010119834914803505,0.3488740026950836,0.261765718460083,0,4.1
456,46.62,10.89,-0.10012724995613098,1.8777862787246704,0.1316455751657486,0,3.18
457,37.64,8.47,0.28632888197898865,1.226230502128601,0.3592160940170288,0,3.52
458,35.04,7.66,-0.13641446828842163,1.12082040309906,0.16208334267139435,0,4.17
459,33.99,7.43,-0.054267674684524536,0.329049289226532,0.27372947335243225,0,3.69
460,44.77,10.37,0.022023800760507584,1.2639304399490356,0.13862761855125427,0,3.26
461,34.06,7.39,-0.08577119559049606,0.38273561000823975,0.2767086923122406,0,3.96
462,44.12,10.21,-0.00519454525783658,0.7713506817817688,0.17253485321998596,0,3.16
463,45.44,10.61,0.0795050635933876,1.34221613407135,0.1553979218006134,0,3.37
464,45.35,10.52,0.011492475867271423,1.116472601890564,0.121114581823349,0,3.12
465,43.11,9.9,-0.08176970481872559,0.5574114918708801,0.17162278294563293,0,3.48
466,33.53,7.28,0.15464399755001068,0.8011060357093811,0.3450709283351898,0,3.81
467,43.4,10.0,0.013394637033343315,0.41233140230178833,0.18120735883712769,0,3.51
468,38.71,8.67,-0.1265731006860733,0.5456399321556091,0.17211896181106567,0,3.92
469,42.44,9.8,0.17306290566921234,1.775532603263855,0.23786570131778717,0,3.24
470,21.78,4.12,-0.016806352883577347,1.4218920469284058,0.44971510767936707,0,4.54
471,29.52,6.14,-0.2309124767780304,2.1380746364593506,0.16360434889793396,0,4.46
472,40.08,9.08,-0.0006274589104577899,0.4188325107097626,0.16799287497997284,0,3.65
473,44.88,10.49,-0.015508083626627922,0.8900817036628723,0.1910267174243927,0,2.96
474,24.86,4.92,-0.11818943172693253,0.9729093313217163,0.4163861870765686,0,4.35
475,28.46,5.89,-0.10256078839302063,0.8717108964920044,0.2583642899990082,0,4.19
476,27.87,5.71,-0.19902607798576355,1.075738787651062,0.2385748326778412,0,4.26
477,43.87,10.23,0.720378577709198,6.068878650665283,0.30797940492630005,0,3.23
478,44.54,10.4,0.2464856207370758,2.4238829612731934,0.20714052021503448,0,3.11
479,23.72,4.59,0.2570593059062958,0.7533247470855713,0.4938368797302246,0,4.29
480,47.48,11.09,0.08283878862857819,2.6459410190582275,0.10020367801189423,0,3.31
481,36.81,8.21,0.3737312853336334,1.5892852544784546,0.2811782956123352,0,3.53
482,30.73,6.5,0.008052820339798927,0.2550509572029114,0.21910524368286133,0,4.23
483,41.68,9.55,0.2284296452999115,1.17924165725708,0.15141552686691284,0,3.59
484,33.17,7.13,-0.022660065442323685,0.4666740894317627,0.12665215134620667,0,4.14
485,45.67,10.63,0.14398398995399475,1.8483054637908936,0.15550760924816132,0,3.14
486,28.22,5.83,-0.06944552063941956,0.409236341714859,0.2586337924003601,0,4.33
487,32.69,7.08,0.06504341959953308,0.2776143252849579,0.22013254463672638,0,4.0
488,43.76,10.09,-0.002398052019998431,0.5083697438240051,0.14916233718395233,0,3.39
489,26.44,5.33,-0.2769455313682556,2.1138477325439453,0.22587941586971283,0,4.46
490,29.56,6.15,-0.12712545692920685,2.0931246280670166,0.17103654146194458,0,4.23
491,28.91,5.99,-0.23041820526123047,2.4003288745880127,0.1804877370595932,0,4.24
492,38.6,8.74,0.02689424529671669,0.3747081458568573,0.2022400200366974,0,3.8
493,35.43,7.76,-0.11855641007423401,0.8908920288085938,0.15132014453411102,0,3.98
494,38.66,8.69,0.05198923870921135,0.5438686013221741,0.2520706355571747,0,3.61
495,41.77,9.56,0.2792333662509918,1.9744142293930054,0.23073287308216095,0,3.65
496,40.24,9.12,0.24466870725154877,1.154199481010437,0.19828085601329803,0,3.3
497,23.51,4.57,-0.09622213989496231,0.2845238447189331,0.37517186999320984,0,4.45
498,21.72,4.03,0.03269237279891968,0.6085216999053955,0.5632850527763367,0,4.35
499,30.61,6.48,-0.14280346035957336,0.6080520749092102,0.17023420333862305,0,4.21
500,45.24,10.47,0.01029256172478199,1.259611964225769,0.11321861296892166,0,3.18
501,29.72,6.26,0.8761091232299805,1.6639926433563232,0.6753916144371033,0,3.84
502,36.1,7.96,0.005327640566974878,0.2572345733642578,0.1662001609802246,0,3.77
503,44.55,10.34,0.08124847710132599,0.9490886330604553,0.1479853391647339,0,3.12
504,43.13,9.94,0.1629909873008728,0.8458579778671265,0.21250779926776886,0,3.29
505,24.83,4.91,0.03767690062522888,0.802885115146637,0.4064091145992279,0,4.35
506,28.12,5.76,-0.18919090926647186,2.129408597946167,0.16259314119815826,0,4.64
507,25.98,5.29,0.1789310872554779,0.9962732195854187,0.6317353248596191,0,4.27
508,33.53,7.27,-0.11631123721599579,0.6264402866363525,0.1978708803653717,0,3.83
509,45.5,10.59,0.04051990061998367,0.7766705751419067,0.18377025425434113,0,3.28
510,28.14,5.87,0.10427229106426239,0.4578988254070282,0.4504195749759674,0,4.22
511,46.7,10.89,0.016319869086146355,2.0127716064453125,0.13633377850055695,0,3.01
512,30.84,6.57,0.0648905485868454,0.5792338848114014,0.47242864966392517,0,4.05
513,45.75,10.69,0.03827446699142456,1.0755914449691772,0.18296851217746735,0,3.36
514,26.93,5.41,-0.16724957525730133,2.1298646926879883,0.19112271070480347,0,4.21
515,39.68,8.95,0.029456712305545807,0.48356151580810547,0.16432081162929535,0,3.86
516,40.63,9.28,0.3231053948402405,1.9180865287780762,0.2646772563457489,0,3.49
517,23.26,4.48,-0.2510559856891632,0.6007441878318787,0.42370355129241943,0,4.3
518,35.26,7.76,-0.04785166308283806,0.3978872299194336,0.18582165241241455,0,4.03
519,34.29,7.45,-0.06031995266675949,0.2599758803844452,0.17492417991161346,0,4.08
520,38.16,8.54,-0.0038208982441574335,0.4248358905315399,0.12791797518730164,0,3.96
521,46.83,10.93,0.09850951284170151,1.4405416250228882,0.12671791017055511,0,3.24
522,43.92,10.07,-0.037814944982528687,0.6870681047439575,0.1272478550672531,0,3.36
523,41.71,9.57,0.7222286462783813,2.5783143043518066,0.31981161236763,0,3.24
524,42.0,9.55,-0.022507820278406143,0.2915048599243164,0.14044344425201416,0,3.58
525,45.44,10.61,-0.0024532454553991556,0.8999962210655212,0.19064722955226898,0,3.25
526,23.63,4.54,-0.09722862392663956,0.8951926827430725,0.3693508803844452,0,4.47
527,34.16,7.47,0.39389199018478394,1.864013910293579,0.4027121365070343,0,3.82
528,29.12,6.06,0.006053651683032513,1.3664426803588867,0.4004240036010742,0,4.18
529,41.72,9.52,-0.04012223333120346,0.40555474162101746,0.17923389375209808,0,3.42
530,31.71,6.75,-0.11944609135389328,1.2999581098556519,0.22607897222042084,0,4.3
531,17.7,2.98,-0.5578300356864929,1.9144710302352905,0.6543840169906616,0,4.4
532,44.18,10.32,-0.06447174400091171,0.36834800243377686,0.2300933599472046,0,3.2
533,25.52,5.05,-0.14307403564453125,0.7725263237953186,0.24828895926475525,0,4.63
534,20.48,3.74,0.06724059581756592,0.9173291921615601,0.5950474143028259,0,4.49
535,25.91,5.22,0.6915600299835205,1.3035919666290283,0.6385728716850281,0,4.2
536,32.31,6.93,0.5464582443237305,3.06325364112854,0.24534761905670166,0,4.34
537,22.73,4.3,-0.09999976307153702,0.17705439031124115,0.36409491300582886,0,4.68
538,28.31,5.86,0.17738857865333557,1.3292614221572876,0.30770227313041687,0,4.35
539,35.27,7.8,0.637671709060669,5.951567649841309,0.3840336203575134,0,3.64
540,35.24,7.8,1.4552494287490845,5.94277811050415,0.5515194535255432,0,3.69
541,36.71,8.11,1.7227743864059448,5.812472820281982,0.6787369847297668,0,3.38
542,30.45,6.42,0.015416944399476051,0.2294946312904358,0.20802149176597595,0,4.18
543,36.58,8.12,0.8674404621124268,3.0921213626861572,0.4706133008003235,0,3.74
544,44.06,10.19,0.2875303626060486,2.4113855361938477,0.27023380994796753,0,3.09
545,21.19,3.91,-0.14089681208133698,0.7834116816520691,0.5509687662124634,0,4.48
546,38.02,8.51,0.12196192145347595,0.4041926860809326,0.2504212558269501,0,4.16
547,37.72,8.41,-0.10526807606220245,0.5330145955085754,0.20983794331550598,0,4.28
548,39.65,8.95,-0.016950424760580063,0.6005083322525024,0.22258628904819489,0,4.15
549,22.57,4.24,-0.6590650081634521,3.5047411918640137,0.39181602001190186,0,4.42
550,43.77,10.13,0.07104136049747467,0.6706631183624268,0.36927330493927,0,3.2
551,25.79,5.14,-0.14898285269737244,1.343138575553894,0.5658453106880188,0,4.16
552,28.36,5.82,-0.34422120451927185,2.317784309387207,0.2530769407749176,0,4.36
553,36.22,8.01,-0.12098973989486694,1.0553985834121704,0.1657409518957138,0,4.22
554,28.53,5.9,0.037099696695804596,0.5119609236717224,0.5013806223869324,0,4.07
555,42.27,9.62,-0.049801092594861984,1.0380258560180664,0.13429731130599976,0,3.46
556,36.46,8.08,0.13455799221992493,0.47640544176101685,0.3293304741382599,0,3.92
557,21.28,3.94,-0.06098246946930885,0.2834838628768921,0.5712148547172546,0,4.45
558,27.24,5.47,-0.12452718615531921,0.9933266043663025,0.15802431106567383,0,4.57
559,36.19,7.98,1.1885703802108765,2.932682991027832,0.6906847357749939,0,3.5
560,27.47,5.68,0.15426510572433472,1.2564057111740112,0.382240891456604,0,4.31
561,26.96,5.41,0.29070115089416504,0.5273222923278809,0.9315047264099121,0,3.64
562,40.85,9.32,0.2225494682788849,2.762174129486084,0.27003124356269836,0,3.46
563,40.79,9.3,0.5085808634757996,3.0875816345214844,0.34325623512268066,0,3.44
564,26.04,5.17,-0.15162378549575806,0.5654089450836182,0.17746001482009888,0,4.59
565,19.6,3.49,-0.061484962701797485,0.6227006912231445,0.8821372389793396,0,4.34
566,46.91,10.9,0.02255040965974331,2.2585480213165283,0.10578461736440659,0,3.43
567,37.51,8.37,0.22197382152080536,1.455742359161377,0.2323537915945053,0,3.58
568,45.11,10.39,-0.023039737716317177,1.0886497497558594,0.12368714809417725,0,3.48
569,33.31,7.24,0.12175960093736649,0.3515833914279938,0.32006731629371643,0,3.87
570,22.49,4.29,-0.045263078063726425,0.5846690535545349,0.3945194482803345,0,4.52
571,40.22,9.17,0.4795548617839813,1.8054254055023193,0.3760206997394562,0,3.41
572,29.38,6.13,-0.05892680585384369,0.7760633230209351,0.3156764805316925,0,4.22
573,31.47,6.76,0.2742229104042053,0.5001915693283081,0.573307991027832,0,3.74
574,45.46,10.57,0.039966512471437454,0.47553786635398865,0.20549894869327545,0,3.31
575,38.5,8.56,-0.20936617255210876,2.1197686195373535,0.11715712398290634,0,3.68
576,26.19,5.2,-0.4562808573246002,4.326306343078613,0.15909163653850555,0,4.41
577,35.7,7.85,-0.11668991297483444,0.5463594794273376,0.21220463514328003,0,3.92
578,27.62,5.64,-0.3088311553001404,2.1700568199157715,0.1559983491897583,0,4.5
579,27.25,5.52,-0.15231725573539734,2.2938613891601562,0.17206324636936188,0,4.17
580,31.08,6.66,0.12338785082101822,0.3006344139575958,0.3524045944213867,0,3.92
581,34.14,7.49,0.11367855966091156,0.558183491230011,0.32843780517578125,0,3.95
582,37.17,8.23,-0.0021389848552644253,0.26616302132606506,0.1772005409002304,0,3.71
583,27.57,5.61,-0.16978837549686432,1.3430029153823853,0.1249268501996994,0,4.37
584,36.74,8.19,0.003099244087934494,0.34777969121932983,0.20519648492336273,0,3.77
585,22.78,4.33,-0.2038239985704422,0.2211073338985443,0.41147923469543457,0,4.31
586,39.73,8.95,0.11189669370651245,0.7692348957061768,0.1803489476442337,0,3.46
587,40.99,9.33,0.11891636252403259,1.1462092399597168,0.16757556796073914,0,3.64
588,33.61,7.32,0.19627825915813446,1.1961562633514404,0.2538725733757019,0,4.01
589,31.45,6.68,-0.0485193133354187,0.431570440530777,0.13013948500156403,0,4.23
590,31.83,6.81,0.02491334080696106,0.23673172295093536,0.22165608406066895,0,4.09
591,24.08,4.68,-0.06792184710502625,0.5623781085014343,0.16904953122138977,0,4.83
592,37.39,8.29,-0.10022082924842834,0.566498875617981,0.11115322262048721,0,3.62
593,30.03,6.37,0.049091510474681854,0.5090109705924988,0.2433120459318161,0,4.16
594,40.31,9.11,-0.00440035667270422,0.7774399518966675,0.10701727867126465,0,3.82
595,35.64,7.88,0.021700682118535042,0.37953951954841614,0.21375183761119843,0,3.71
596,42.84,9.85,0.0017913675401359797,0.5686209797859192,0.1654859483242035,0,3.32
597,32.93,7.13,0.0009768751915544271,0.23995129764080048,0.18564826250076294,0,4.25
598,33.92,7.42,-0.013790089637041092,0.2247278392314911,0.22096863389015198,0,3.81
599,30.65,6.44,-0.09319624304771423,1.914815068244934,0.10326694697141647,0,4.32
600,29.37,6.13,-0.12517975270748138,1.1036001443862915,0.14099645614624023,0,4.47
601,27.04,5.47,-0.030500948429107666,1.5978403091430664,0.1089421957731247,0,4.64
602,44.05,10.25,-0.3017529249191284,2.234095573425293,0.1493368148803711,0,3.18
603,29.81,6.22,-0.07965666800737381,1.3205043077468872,0.08329976350069046,0,4.44
604,37.8,8.39,-0.04087343066930771,0.8026354312896729,0.07392934709787369,0,4.03
605,31.9,6.75,-0.022269506007432938,0.39591744542121887,0.07471442967653275,0,4.2
606,45.91,10.67,0.02240646630525589,1.8607035875320435,0.11337771266698837,0,3.13
607,42.19,9.65,0.15697063505649567,1.2960927486419678,0.11696603149175644,0,3.64
608,30.48,6.39,0.07303011417388916,0.3586377501487732,0.12858466804027557,0,4.18
609,32.57,6.96,0.004151035100221634,0.2647313177585602,0.08982811868190765,0,4.2
610,45.5,10.58,0.17140382528305054,2.471597671508789,0.09866784512996674,0,3.31
611,41.18,9.36,0.05934326350688934,1.2835983037948608,0.0926678404211998,0,3.34
612,42.94,9.83,-0.024049019441008568,0.7697667479515076,0.07621876150369644,0,3.73
613,41.19,9.41,0.11416676640510559,0.7540724873542786,0.13842037320137024,0,3.46
614,39.26,8.86,-0.0051485891453921795,0.2837207615375519,0.1360117346048355,0,3.54
615,45.65,10.63,-0.014479918405413628,0.979174017906189,0.13371019065380096,0,3.24
616,39.58,8.97,0.1606646031141281,0.8181615471839905,0.2377159595489502,0,3.31
617,27.41,5.56,-0.08132021874189377,2.629002571105957,0.10906098783016205,0,4.43
618,39.79,8.96,-0.17053565382957458,2.011044502258301,0.09522730857133865,0,3.7
619,41.96,9.67,0.1182183176279068,0.542479932308197,0.27286431193351746,0,3.2
620,45.57,10.57,-0.04521877318620682,2.7253355979919434,0.08731996268033981,0,3.44
621,30.28,6.41,-0.02759200893342495,2.385629653930664,0.27076077461242676,0,3.91
622,42.09,9.64,-0.1498919129371643,1.2251486778259277,0.12141595035791397,0,3.51
623,46.18,10.81,-0.05472526699304581,5.151009559631348,0.08676890283823013,0,3.38
624,25.53,5.08,-0.16156037151813507,2.771601676940918,0.14082957804203033,0,4.31
625,32.1,6.9,0.018274854868650436,1.6461225748062134,0.2340618073940277,0,4.02
626,44.24,10.21,-0.03361547738313675,0.6046602129936218,0.1102699264883995,0,3.36
627,45.94,10.72,-0.0451277531683445,1.5132298469543457,0.12643690407276154,0,3.11
628,40.26,9.11,0.031045962125062943,0.22657433152198792,0.12184230983257294,0,3.76
629,30.07,6.33,0.045850835740566254,0.2696346640586853,0.1594599336385727,0,4.09
630,23.19,4.45,0.0020849471911787987,1.0092111825942993,0.2065238207578659,0,4.51
631,31.35,6.66,0.047057799994945526,0.21207544207572937,0.11684606224298477,0,4.17
632,26.68,5.35,0.009655160829424858,0.1805190145969391,0.1267700046300888,0,4.61
633,42.54,9.78,0.13570410013198853,2.1567461490631104,0.1305738091468811,0,3.44
634,25.73,5.11,0.0022475309669971466,0.10020200908184052,0.13214874267578125,0,4.44
635,23.08,4.45,0.052275948226451874,0.23097233474254608,0.23182566463947296,0,4.53
636,35.42,7.79,0.04650359973311424,0.5558990836143494,0.13571655750274658,0,4.15
637,26.31,5.29,0.3107960820198059,0.7103021740913391,0.3149215877056122,0,4.11
638,40.46,9.13,-0.010923510417342186,0.6864875555038452,0.07900062948465347,0,3.64
639,43.81,10.04,-0.0017372719012200832,1.815259575843811,0.06348470598459244,0,3.68
640,42.49,9.74,0.032687958329916,1.105394959449768,0.11942722648382187,0,3.48
641,36.67,8.08,-0.13848136365413666,1.359663486480713,0.08500092476606369,0,4.03
642,40.39,9.2,0.02654053084552288,0.7054392695426941,0.20292215049266815,0,3.59
643,26.01,5.18,-0.30853700637817383,2.446105480194092,0.203351229429245,0,4.29
